unique_id,Date,forecast_lower,forecast,forecast_upper
1-38,2012-07-20,70321.2546875,73585.109375,81299.671875
1-38,2012-07-27,65158.423828125,73881.82421875,79697.41875
1-38,2012-08-03,81596.3875,89607.671875,104027.975
1-40,2012-06-01,61018.92890625,62826.26171875,64160.246484375
1-40,2012-06-08,57834.587109375,61104.9921875,62955.35703125
1-40,2012-06-15,54607.210546875,58092.77734375,61965.62890625
1-40,2012-06-22,52928.9765625,55295.716796875,59426.758203125
1-40,2012-06-29,55467.843359375,58953.41015625,65063.910546875
1-40,2012-07-06,58006.7140625,60889.833984375,64977.84765625
1-40,2012-07-13,54047.79921875,56801.828125,59857.074609375
1-40,2012-07-20,52412.596484375,55510.875,59814.04296875
1-40,2012-07-27,52369.56484375,56371.509765625,60416.486328125
1-40,2012-08-03,55812.096484375,61750.46875,65063.910546875
1-72,2012-06-01,34040.65234375,39755.5078125,42772.663671875
1-72,2012-06-08,34289.125390625,39932.98828125,45186.394140625
1-72,2012-06-15,34750.57421875,39045.5859375,45505.85546875
1-72,2012-06-22,36951.325,39755.505859375,43802.050390625
1-72,2012-06-29,34395.61328125,42240.2265625,46215.77734375
1-72,2012-07-06,35105.531640625,40110.46875,46322.265234375
1-72,2012-07-13,34750.57421875,42417.705078125,50084.8359375
1-72,2012-07-20,36205.90625,43127.625,48984.4609375
1-72,2012-07-27,37093.308984375,42950.14453125,47671.112890625
1-72,2012-08-03,35460.4921875,41175.34765625,49800.870703125
1-79,2012-06-01,41873.383203125,44527.6796875,46760.262890625
1-79,2012-06-08,35721.37109375,37953.955078125,41724.542578125
1-79,2012-06-15,31702.7150390625,33488.78515625,35026.784765625
1-79,2012-06-22,30189.5197265625,31628.2958984375,33240.71875
1-79,2012-06-29,32719.783203125,37085.728515625,39219.083984375
1-79,2012-07-06,38648.535546875,39938.4765625,44701.32421875
1-79,2012-07-13,31454.6505859375,32744.58984375,33984.9140625
1-79,2012-07-20,30239.1326171875,31504.263671875,33091.878515625
1-79,2012-07-27,29197.258203125,30387.9716796875,32794.202734375
1-79,2012-08-03,44602.098046875,48124.62109375,49885.884765625
1-81,2012-06-01,30508.34375,32455.6875,33559.180078125
1-81,2012-06-08,31525.29140625,32996.615234375,34229.93046875
1-81,2012-06-15,31525.29140625,32347.501953125,34013.559375
1-81,2012-06-22,29426.48828125,31157.4609375,32239.31640625
1-81,2012-06-29,29383.2140625,30508.34375,32563.873046875
1-81,2012-07-06,32823.518359375,34078.470703125,35809.439453125
1-81,2012-07-13,30465.06953125,31590.203125,32953.341015625
1-81,2012-07-20,29772.68203125,31157.4609375,32715.3328125
1-81,2012-07-27,28106.6228515625,29534.673828125,31417.10625
1-81,2012-08-03,30724.71484375,32672.05859375,34684.309765625
1-87,2012-06-01,53466.920703125,57508.9765625,63029.83984375001
1-87,2012-06-08,48964.7890625,53072.57421875,58987.783593750006
1-87,2012-06-15,46302.9421875,48800.478515625,51626.631640625
1-87,2012-06-22,44495.517578125,48307.544921875,52513.91015625001
1-87,2012-06-29,46960.184765625,52251.01171875,57574.701171875
1-87,2012-07-06,53894.12890625,57837.599609375,62931.253125
1-87,2012-07-13,42622.36640625,46993.046875,53302.6109375
1-87,2012-07-20,46270.080078125,47485.986328125,51988.115234375
1-87,2012-07-27,41965.12421875,46007.181640625,49786.346093750006
1-87,2012-08-03,56293.073828125,60795.205078125,65987.44453125
1-90,2012-06-01,81141.484375,88301.02734375,92000.121875
1-90,2012-06-08,90031.25078125,91880.796875,94863.9375
1-90,2012-06-15,92656.4078125,95758.8828125,97906.7484375
1-90,2012-06-22,81141.484375,84124.625,89553.94453125
1-90,2012-06-29,84064.96171875,88599.33984375,92119.44765625
1-90,2012-07-06,87525.41015625,90687.5390625,93849.66796875
1-90,2012-07-13,85317.875,88897.65625,91940.459375
1-90,2012-07-20,82752.37890625,85019.5625,89732.9328125
1-90,2012-07-27,78158.34375,82036.421875,86570.80390625
1-90,2012-08-03,90031.25078125,93968.9921875,98622.69921875
1-91,2012-06-01,63480.226953125,65023.95703125,68532.44609375
1-91,2012-06-08,74286.3625,76952.8203125,78730.4484375
1-91,2012-06-15,69935.84296875,72040.9296875,75970.43984375
1-91,2012-06-22,64977.17734375,66895.1484375,67971.08984375
1-91,2012-06-29,59878.1796875,64088.36328125,65538.533984375
1-91,2012-07-06,73397.5484375,74847.71875,79104.6859375
1-91,2012-07-13,72508.734375,76718.921875,78215.871875
1-91,2012-07-20,69187.36875,71573.1328125,73491.1078125
1-91,2012-07-27,56603.58984375,59644.279296875,63667.34609375
1-91,2012-08-03,68672.79140625,72508.73046875,76859.2609375
1-92,2012-06-01,129741.6078125,134860.3984375,141947.9546875
1-92,2012-06-08,145688.609375,153563.65625,160552.7828125
1-92,2012-06-15,143719.84375,148641.75,157501.1875
1-92,2012-06-22,121866.553125,127969.71875,132005.6875
1-92,2012-06-29,121964.99140625,126985.3359375,131021.30546875
1-92,2012-07-06,146672.984375,152579.28125,158091.8171875
1-92,2012-07-13,143719.84375,147657.375,153760.5328125
1-92,2012-07-20,130627.55234375,138797.921875,144408.9109375
1-92,2012-07-27,120882.16953125,125508.76171875,130332.2375
1-92,2012-08-03,138601.0453125,146180.796875,155630.859375
1-93,2012-06-01,70940.96171875,74361.0546875,78351.1625
1-93,2012-06-08,82859.46171875,86020.453125,96436.18671875
1-93,2012-06-15,79283.9140625,85502.26171875,90062.37734375
1-93,2012-06-22,67365.4140625,70992.78125,74723.7953125
1-93,2012-06-29,63686.23125,67883.61328125,72599.18671875
1-93,2012-07-06,81771.2515625,87315.94140625,93327.01484375
1-93,2012-07-13,80786.68046875,85243.16015625,90839.6703125
1-93,2012-07-20,71925.5328125,75656.546875,79335.73359375
1-93,2012-07-27,62131.64140625,66847.21875,69075.465625
1-93,2012-08-03,74205.59921875,77470.23046875,83066.73984375001
1-94,2012-06-01,61611.336328125,65598.220703125,67452.59296875
1-94,2012-06-08,64300.16484375,67220.796875,72366.66328125
1-94,2012-06-15,62492.160546875,67452.59375,73340.20234375
1-94,2012-06-22,57902.601953125,63048.46875,68240.70234375
1-94,2012-06-29,61240.462890625,64439.2421875,66339.96953125
1-94,2012-07-06,62909.39140625,67452.59375,73850.15625
1-94,2012-07-13,60266.91796875,64671.0390625,71346.7640625
1-94,2012-07-20,57902.601953125,63743.857421875,68147.98203125001
1-94,2012-07-27,56511.828125,60498.71484375,67267.15625
1-94,2012-08-03,64253.805859375,69538.7578125,73942.87421875
1-95,2012-06-01,136900.1484375,142495.0625,146953.4828125
1-95,2012-06-08,139697.596875,143806.3671875,147740.265625
1-95,2012-06-15,137949.190625,142057.9609375,146866.0625
1-95,2012-06-22,126671.9859375,133315.9296875,138386.29375
1-95,2012-06-29,129207.175,135064.3203125,139959.859375
1-95,2012-07-06,132791.4078125,138998.234375,145117.65625
1-95,2012-07-13,128507.8125,133753.03125,143369.265625
1-95,2012-07-20,123262.5859375,128507.8125,136463.0453125
1-95,2012-07-27,120552.5640625,124136.7890625,129556.85625
1-95,2012-08-03,138823.39375,146428.9609375,150625.13593750002
1-97,2012-06-01,36213.965625,36903.517578125,38052.76171875
1-97,2012-06-08,38282.609765625,39329.69921875,40938.63984375
1-97,2012-06-15,37720.755078125,39585.0859375,41653.726171875
1-97,2012-06-22,34196.406640625,35626.576171875,37082.28828125
1-97,2012-06-29,34451.793359375,35754.26953125,37541.984375
1-97,2012-07-06,38461.380078125,40095.859375,42777.43203125
1-97,2012-07-13,38027.22265625,39329.697265625,41168.49140625
1-97,2012-07-20,34196.406640625,36648.12890625,38844.460546875
1-97,2012-07-27,32332.0755859375,33711.171875,35881.963671875004
1-97,2012-08-03,35217.957421875,37031.2109375,40913.101171875
2-1,2012-06-01,21738.7416015625,23035.1953125,25720.7037109375
2-1,2012-06-08,21715.590625,22687.931640625,24540.0078125
2-1,2012-06-15,21252.5712890625,22687.9306640625,25003.025390625
2-1,2012-06-22,21484.0810546875,22340.666015625,24146.4392578125
2-1,2012-06-29,20812.7044921875,21761.892578125,24331.6490234375
2-1,2012-07-06,20812.7044921875,22456.421875,23822.327148437504
2-1,2012-07-13,20812.7044921875,22224.9111328125,25535.49765625
2-1,2012-07-20,20604.345703125,22456.419921875,24840.9685546875
2-1,2012-07-27,21044.2142578125,22687.931640625,25234.53515625
2-1,2012-08-03,21275.722265625,22687.9296875,26021.666406250002
2-2,2012-06-01,64106.676953125,67290.30078125,70039.8015625
2-2,2012-06-08,63624.30625,66807.93359375,68785.63984375
2-2,2012-06-15,63190.17578125,65843.19921875,68978.5859375
2-2,2012-06-22,63093.701953125,66566.75,70088.03828125
2-2,2012-06-29,63576.069140625,67049.1171875,70522.16875
2-2,2012-07-06,63141.938671875,66566.75,70908.0625
2-2,2012-07-13,63865.49296875,66566.75,69750.38125
2-2,2012-07-20,63431.358984375,67049.1171875,70522.16875
2-2,2012-07-27,62466.62109375,67772.66796875,72113.98046875
2-2,2012-08-03,64878.4640625,67531.484375,71101.00937500001
2-4,2012-06-01,47714.5125,50753.01953125,54158.815625
2-4,2012-06-08,46312.13046875,47247.052734375,49450.804296875
2-4,2012-06-15,44742.79296875,47414.00390625,48482.491015625004
2-4,2012-06-22,43340.40703125,44742.79296875,47781.29296875
2-4,2012-06-29,46412.30078125,49083.51171875,52823.205859375004
2-4,2012-07-06,46378.910546875,48749.61328125,52556.084375
2-4,2012-07-13,44709.402734375,45911.447265625,48382.319921875
2-4,2012-07-20,43674.309375,45744.49609375,47714.515234375
2-4,2012-07-27,43407.1875,45410.59765625,47781.29296875
2-4,2012-08-03,46345.5203125,48582.662109375,51487.60078125
2-5,2012-06-01,18799.173046875,21198.572265625,23551.3810546875
2-5,2012-06-08,18775.878125,20266.765625,23132.0689453125
2-5,2012-06-15,18799.173046875,20849.1455078125,24366.710156250003
2-5,2012-06-22,19288.370703125,21431.5234375,23761.037109375
2-5,2012-06-29,18379.8591796875,21198.572265625,23155.3640625
2-5,2012-07-06,18938.9439453125,21664.474609375,23644.561718750003
2-5,2012-07-13,19917.3388671875,20616.193359375,23085.4787109375
2-5,2012-07-20,18356.5642578125,20499.7177734375,25345.10703125
2-5,2012-07-27,17890.663671875,20033.814453125,25974.073437500003
2-5,2012-08-03,18496.33671875,21897.42578125,24739.433984375002
2-7,2012-06-01,34586.4921875,42093.3984375,46014.014453125004
2-7,2012-06-08,30939.4087890625,35559.046875,44707.142578125
2-7,2012-06-15,27353.11328125,32519.810546875,39236.517578125
2-7,2012-06-22,26289.3783203125,30088.423828125,34100.212109375
2-7,2012-06-29,24313.87890625,28872.728515625,34525.705468750006
2-7,2012-07-06,24587.40859375,27505.07421875,30209.9931640625
2-7,2012-07-13,23007.006640625,26593.3037109375,29845.284765625
2-7,2012-07-20,23341.32265625,26441.33984375,29541.362695312502
2-7,2012-07-27,23827.59921875,25225.6474609375,29267.829492187502
2-7,2012-08-03,23219.753515625,26137.4169921875,29875.676953125003
2-8,2012-06-01,60832.40234375,64045.3828125,68157.9953125
2-8,2012-06-08,60404.00390625,61475.0,63959.702734375
2-8,2012-06-15,58647.578125,61046.599609375,63916.86328125
2-8,2012-06-22,58090.6609375,60189.8046875,62545.99609375
2-8,2012-06-29,59975.60546875,61689.203125,65116.375
2-8,2012-07-06,57319.547265625,60618.203125,65587.61328125
2-8,2012-07-13,55691.63671875,58904.615234375,61732.042578125
2-8,2012-07-20,55648.796875,58262.01953125,61346.476953125
2-8,2012-07-27,56077.1953125,58904.615234375,63831.18359375
2-8,2012-08-03,58219.180078125,62331.796875,66872.80078125
2-9,2012-06-01,34032.14453125,37966.642578125,43479.947265625
2-9,2012-06-08,29771.8615234375,36087.10546875,41851.01953125
2-9,2012-06-15,28318.353515625,32202.728515625,41149.32421875
2-9,2012-06-22,28042.6875,33330.451171875,38192.187109375
2-9,2012-06-29,25286.03515625,32328.03125,38066.883984375
2-9,2012-07-06,25160.7326171875,31450.9150390625,37966.6421875
2-9,2012-07-13,22429.1388671875,28067.748046875,35585.89453125
2-9,2012-07-20,22980.4689453125,29696.6806640625,34558.414843750004
2-9,2012-07-27,24007.94921875,29696.6806640625,36362.771484375
2-9,2012-08-03,25135.6720703125,32077.4267578125,37640.85546875
2-10,2012-06-01,37350.30859375,41056.828125,44848.878515625
2-10,2012-06-08,36751.5625,40058.9140625,45105.483984375
2-10,2012-06-15,39488.68359375,41484.50390625,44506.73828125
2-10,2012-06-22,40172.9609375,43195.203125,45932.32421875
2-10,2012-06-29,38490.7734375,41199.38671875,45390.6015625
2-10,2012-07-06,37892.03125,41484.50390625,45960.8359375
2-10,2012-07-13,39602.73046875,42624.96875,46588.09375
2-10,2012-07-20,38490.7734375,41769.62109375,45076.97265625
2-10,2012-07-27,38633.332421875,42910.0859375,46245.953125
2-10,2012-08-03,36951.141015625,40201.47265625,44278.64453125
2-13,2012-06-01,46843.162890625,49441.814453125,52681.682421875
2-13,2012-06-08,45898.19921875,49273.0703125,52715.430859375
2-13,2012-06-15,44885.7421875,48260.609375,51669.225
2-13,2012-06-22,44885.7421875,48260.60546875,51331.737109375
2-13,2012-06-29,44447.0078125,46235.685546875,50015.540234375
2-13,2012-07-06,45358.22265625,48766.841796875,51669.225
2-13,2012-07-13,42185.84765625,45898.201171875,50353.028515625
2-13,2012-07-20,43805.78359375,47754.376953125,50116.786328125
2-13,2012-07-27,42084.6015625,47248.146484375,50116.786328125
2-13,2012-08-03,44683.25,51129.24609375,53727.8921875
2-23,2012-06-01,24541.9375,27340.578125,32959.391015625
2-23,2012-06-08,24950.9681640625,27986.41796875,31194.093945312503
2-23,2012-06-15,23896.095703125,26479.4580078125,31107.981835937502
2-23,2012-06-22,23616.232421875,26479.4580078125,30591.3072265625
2-23,2012-06-29,23530.1201171875,26264.177734375,29170.458398437502
2-23,2012-07-06,23896.095703125,26264.177734375,29062.819335937504
2-23,2012-07-13,23142.615625,25833.6162109375,29235.042382812502
2-23,2012-07-20,24778.744140625,26802.3779296875,32507.30078125
2-23,2012-07-27,22604.416015625,26479.4580078125,32614.940625000003
2-23,2012-08-03,22152.3255859375,28416.9794921875,32894.805859375
2-38,2012-06-01,73358.53125,79219.48828125,87721.0859375
2-38,2012-06-08,73358.53125,79863.546875,90812.578125
2-38,2012-06-15,75226.30546875,80185.57421875,86304.15625
2-38,2012-06-22,73294.125,79541.515625,88107.52265625
2-38,2012-06-29,74453.4375,80185.578125,88236.3359375
2-38,2012-07-06,73358.53125,78575.421875,83212.65703125
2-38,2012-07-13,68850.109375,77931.36328125,83277.0625
2-38,2012-07-20,69494.16484375,77931.359375,85917.71796875
2-38,2012-07-27,70975.5015625,78897.45703125,87399.053125
2-38,2012-08-03,72650.0625,78897.45703125,91585.44609375
2-40,2012-06-01,75116.25546875,80625.15625,83207.46875
2-40,2012-06-08,79133.1625,81485.921875,85043.76875
2-40,2012-06-15,74370.2515625,79477.46875,82633.625
2-40,2012-06-22,73394.7171875,78042.859375,82633.625
2-40,2012-06-29,73394.7171875,77469.015625,84412.540625
2-40,2012-07-06,75116.25546875,77755.9375,85043.76875
2-40,2012-07-13,72706.1046875,75173.640625,83264.853125
2-40,2012-07-20,72820.8734375,76608.25,82174.5359375
2-40,2012-07-27,71673.1859375,75173.640625,82174.5359375
2-40,2012-08-03,73279.9484375,79764.390625,86076.6875
2-46,2012-06-01,33196.515625,35489.69921875,39748.4609375
2-46,2012-06-08,34790.820703125,36472.48828125,37411.601171875
2-46,2012-06-15,31558.5330078125,33851.7109375,36625.366796875
2-46,2012-06-22,30335.5001953125,32541.3232421875,34288.507421875
2-46,2012-06-29,29833.1857421875,31886.12890625,34070.10859375
2-46,2012-07-06,28588.31640625,30575.73828125,33611.47578125001
2-46,2012-07-13,28086.0001953125,29374.5498046875,31471.173828125
2-46,2012-07-20,26841.1328125,29156.15234375,31886.12890625
2-46,2012-07-27,27256.0880859375,28391.7578125,31165.414062500004
2-46,2012-08-03,25989.37890625,28500.95703125,31536.6931640625
2-72,2012-06-01,48618.679296875,53716.2421875,63198.80078125
2-72,2012-06-08,49879.3671875,55908.73828125,63418.051171875006
2-72,2012-06-15,49331.2421875,55634.67578125,62102.55039062501
2-72,2012-06-22,49769.7421875,56456.86328125,67583.80390625
2-72,2012-06-29,48180.179296875,57279.052734375,64349.862890625
2-72,2012-07-06,49002.3671875,57553.1171875,62650.67578125
2-72,2012-07-13,49714.9296875,56730.927734375,62705.48828125
2-72,2012-07-20,47632.05078125,52894.052734375,66323.109375
2-72,2012-07-27,47083.926171875,56456.86328125,65446.113671875006
2-72,2012-08-03,51249.676171875,59197.490234375,70817.734375
2-79,2012-06-01,32559.853515625,35454.06640625,37504.126953125
2-79,2012-06-08,31884.5390625,35212.87890625,36901.16796875
2-79,2012-06-15,29424.462890625,30992.1572265625,32704.563867187502
2-79,2012-06-22,28893.855078125,30750.97265625,33307.524609375
2-79,2012-06-29,27687.93671875,30027.421875,32897.512500000004
2-79,2012-07-06,33452.234765625,35815.841796875,38444.74375
2-79,2012-07-13,28459.724609375,30027.421875,32825.157421875
2-79,2012-07-20,27736.173828125,30027.421875,31209.2236328125
2-79,2012-07-27,26240.8314453125,27856.765625,29279.749218750003
2-79,2012-08-03,35381.7109375,38107.0859375,39819.497265625
2-81,2012-06-01,32434.75,33682.244140625,34975.09765625
2-81,2012-06-08,33296.65625,34929.734375,36313.3109375
2-81,2012-06-15,34203.921875,35383.3671875,36993.763671875
2-81,2012-06-22,31051.171875,32661.5703125,34702.91796875
2-81,2012-06-29,33024.4763671875,34476.1015625,36404.0375
2-81,2012-07-06,33772.970703125,36063.8125,37878.34765625
2-81,2012-07-13,32207.935546875,34476.1015625,36154.539453125
2-81,2012-07-20,31867.7109375,33909.060546875,35247.276953125
2-81,2012-07-27,30257.314453125,33115.203125,34294.6484375
2-81,2012-08-03,33115.203125,35269.958984375,37220.580078125
2-90,2012-06-01,93980.9515625,96546.0078125,99182.315625
2-90,2012-06-08,96189.75,99396.0703125,104739.953125
2-90,2012-06-15,96902.265625,102246.14453125,107020.003125
2-90,2012-06-22,92555.9125,98327.296875,104027.4375
2-90,2012-06-29,91914.6484375,98683.5546875,103599.928125
2-90,2012-07-06,100322.340625,106521.2421875,111223.853125
2-90,2012-07-13,99039.8125,104739.953125,108445.03515625
2-90,2012-07-20,98184.79375,101177.359375,108373.7828125
2-90,2012-07-27,93339.6875,96902.265625,101533.61875000001
2-90,2012-08-03,100393.5921875,109015.046875,114145.16796875
2-91,2012-06-01,76040.296875,77219.21875,80873.86093750001
2-91,2012-06-08,83644.3203125,89008.40625,94018.809375
2-91,2012-06-15,81934.890625,86650.5703125,92073.59531250001
2-91,2012-06-22,79518.10859375,83703.265625,86179.00859375
2-91,2012-06-29,75981.35078125,79282.32421875,83172.7578125
2-91,2012-07-06,81816.9984375,85471.65625,89715.75937500001
2-91,2012-07-13,86414.7859375,89597.8671875,93193.5703125
2-91,2012-07-20,82995.9203125,85766.38671875,91425.18828125
2-91,2012-07-27,75332.94375,80166.51171875,85530.60234375
2-91,2012-08-03,83585.37421875,88124.22265625,94903.0078125
2-92,2012-06-01,148903.5625,159711.09375,168116.921875
2-92,2012-06-08,171719.421875,175922.3671875,180125.28125
2-92,2012-06-15,169197.68125,176522.78125,181446.2078125
2-92,2012-06-22,152385.99375,155508.15625,164874.671875
2-92,2012-06-29,153346.65625,159711.09375,168597.2578125
2-92,2012-07-06,174001.0265625,177723.609375,183967.94843750002
2-92,2012-07-13,169317.765625,174121.109375,179885.12031250002
2-92,2012-07-20,160791.8390625,166315.671875,176522.78125
2-92,2012-07-27,152506.078125,159110.671875,167516.5125
2-92,2012-08-03,172680.1125,183127.3671875,188651.2078125
2-93,2012-06-01,68265.1640625,74466.47265625,79549.50390625
2-93,2012-06-08,77058.81875,80311.95703125,89563.0828125
2-93,2012-06-15,71111.66171875,79041.19921875,83870.0859375
2-93,2012-06-22,68112.671875,73195.70703125,81481.05390625
2-93,2012-06-29,68824.29921875,73704.015625,77516.2921875
2-93,2012-07-06,81176.071875,85649.14453125,94646.12109375
2-93,2012-07-13,75178.0921875,83361.78125,89613.91328125
2-93,2012-07-20,68315.99453125,71924.94921875,79905.31640625
2-93,2012-07-27,59928.986328125,64554.546875,69840.90703125
2-93,2012-08-03,65012.02109375,73195.7109375,76042.20859375001
2-94,2012-06-01,73157.14921875,77181.8125,84568.8515625
2-94,2012-06-08,72342.0234375,77945.984375,81715.921875
2-94,2012-06-15,72749.5859375,76417.6328125,78710.1625
2-94,2012-06-22,70762.7265625,72851.4765625,77487.48359375
2-94,2012-06-29,73360.9296875,76417.63671875,80085.67890625
2-94,2012-07-06,72749.5859375,76417.6328125,81512.140625
2-94,2012-07-13,71272.1796875,74379.8359375,77945.984375
2-94,2012-07-20,70253.27421875,72596.75,77996.9296875
2-94,2012-07-27,67247.5234375,70304.21875,73513.76484375
2-94,2012-08-03,73360.9296875,76672.359375,80238.51484375
2-95,2012-06-01,150944.40625,158340.578125,162715.765625
2-95,2012-06-08,159382.28125,168236.8671875,175008.0
2-95,2012-06-15,160319.828125,176049.71875,187716.9203125
2-95,2012-06-22,152090.296875,163549.140625,177195.59375
2-95,2012-06-29,155111.265625,170841.1484375,176258.0609375
2-95,2012-07-06,158236.40625,168757.71875,176153.8890625
2-95,2012-07-13,156152.9703125,167716.0,175112.171875
2-95,2012-07-20,155007.09375,161986.5703125,167090.96875
2-95,2012-07-27,146881.703125,156257.140625,162715.765625
2-95,2012-08-03,159173.9390625,167716.015625,179174.859375
2-96,2012-06-01,42306.7578125,46242.26953125,52170.1359375
2-96,2012-06-08,41003.11953125,43659.58984375,48505.18984375
2-96,2012-06-15,39109.15234375,43290.6328125,47472.1171875
2-96,2012-06-22,39699.48046875,43659.58984375,46316.06015625
2-96,2012-06-29,44348.30546875,47595.1015625,49710.440625
2-96,2012-07-06,48160.833203125,52391.5078125,56622.1859375
2-96,2012-07-13,38592.617578125,40953.92578125,45528.96015625
2-96,2012-07-20,36305.10078125,39724.078125,45135.406640625
2-96,2012-07-27,37854.7078125,40584.970703125,44422.097265625
2-96,2012-08-03,38617.21484375,41568.84765625,45651.94453125
2-97,2012-06-01,40032.035546875,42435.734375,44869.116015625004
2-97,2012-06-08,43029.24609375,45106.515625,47569.56953125
2-97,2012-06-15,44127.23203125,45106.515625,47213.464453125
2-97,2012-06-22,39112.0984375,41397.099609375,43355.675
2-97,2012-06-29,40299.110546875,42138.98046875,44245.933203125
2-97,2012-07-06,42999.570703125,45700.0234375,49439.118359375
2-97,2012-07-13,43296.324609375,44216.2578125,46946.3859375
2-97,2012-07-20,40061.7109375,41990.603515625,45432.944921875
2-97,2012-07-27,37658.008203125,40061.708984375,42554.4359375
2-97,2012-08-03,39972.684765625,42435.734375,44572.362109375004
3-38,2012-06-01,76495.97421875,86964.7109375,101637.43359375
3-38,2012-06-08,89684.93515625,98505.0546875,108973.79140625
3-38,2012-06-15,84821.50625,97680.7421875,109715.67265625
3-38,2012-06-22,80699.959375,89025.484375,98257.76015625
3-38,2012-06-29,74847.35703125,85316.09375,96609.14296875
3-38,2012-07-06,97186.15703125,105923.83984375,124470.8203125
3-38,2012-07-13,85480.94921875,94383.5,103945.50078125
3-38,2012-07-20,81441.83359375,91910.5703125,107325.1671875
3-38,2012-07-27,80699.959375,89849.796875,97598.31015625001
3-38,2012-08-03,93888.91953125,106336.0,119607.3921875
4-1,2012-06-01,26415.987890625,27820.802734375,28674.7076171875
4-1,2012-06-08,27242.351171875,28233.982421875,29804.0671875
4-1,2012-06-15,25837.536328125,28096.255859375,30575.3359375
4-1,2012-06-22,26608.80859375,27958.529296875,31484.335156250003
4-1,2012-06-29,26360.897265625,27958.529296875,30795.699218750007
4-1,2012-07-06,25865.081640625,28233.982421875,32668.783984375
4-1,2012-07-13,25975.262890625,29060.34375,32531.057812500007
4-1,2012-07-20,27269.896484375,28233.982421875,34128.6890625
4-1,2012-07-27,25837.536328125,28647.1630859375,33908.3265625
4-1,2012-08-03,26829.17109375,30024.4296875,35616.1359375
4-2,2012-06-01,95944.10078125,101100.9296875,104561.43046875
4-2,2012-06-08,97640.42734375,100083.13671875,105918.4859375
