Date,forecast,forecast_lower,forecast_upper,unique_id
2012-08-17,39030.863636286595,36053.81897406653,46177.76424622449,1-72
2012-08-24,37389.15958366924,32299.563948529976,43488.734354295266,1-72
2012-08-31,37517.31223650458,34355.67030154853,41735.48741822966,1-72
2012-09-07,40372.14029903537,37121.71684332057,46341.577726701915,1-72
2012-09-14,37934.393671788996,33484.16615484577,42830.03947554466,1-72
2012-09-21,35233.90512933888,32023.351375627753,40654.38165311917,1-72
2012-09-28,34100.80894050244,29235.925936684824,38173.042785218495,1-72
2012-10-05,41238.768167347116,34780.74534136827,49269.865287954504,1-72
2012-10-12,42311.187829525385,37590.798609908496,50492.6107807807,1-72
2012-08-10,38863.14776918273,37208.77046306173,40117.886676070506,1-79
2012-08-17,34638.68022230244,33105.23611452091,35997.8307861655,1-79
2012-08-24,32894.201675929085,31133.702023798352,34123.54445533087,1-79
2012-08-31,39617.7559675549,37971.22547605439,41983.8204770165,1-79
2012-09-07,41908.19128068797,39130.64727059512,43948.44474159702,1-79
2012-09-14,33640.53254794911,32558.293430086625,36101.87219718553,1-79
2012-09-21,32093.837047167464,30269.115256658682,33298.42018740047,1-79
2012-09-28,33262.70248402565,31910.484070371967,34949.91909037676,1-79
2012-10-05,43227.18514451875,40674.30301857583,46093.37949562273,1-79
2012-10-12,33438.91257467799,32626.43325999311,36807.03615813647,1-79
2012-08-10,31660.784001273572,30570.874006994265,32314.19469774674,1-81
2012-08-17,31571.83596424532,29925.055967158398,32023.59680574642,1-81
2012-08-24,30050.01149947921,29164.55506898841,30983.173950008866,1-81
2012-08-31,30463.743732874915,29756.104979748125,31495.40007963153,1-81
2012-09-07,31695.639920355417,30349.128806437468,32776.10074136243,1-81
2012-09-14,31459.32816258017,30144.992544546913,32090.94300115296,1-81
2012-09-21,30029.543736686428,29160.4036570779,30272.280643091035,1-81
2012-09-28,29029.383768345615,27894.469591824003,29855.027055769486,1-81
2012-10-05,32124.22959832983,30343.296607815704,33260.83954721225,1-81
2012-10-12,30733.948752365268,29369.95131881858,31577.782877450736,1-81
2012-08-10,53596.346334627786,51191.27504319647,56494.822086679815,1-87
2012-08-17,51530.2828728149,47739.6660099422,54381.10287358157,1-87
2012-08-24,51765.94099100132,46716.93750583667,54483.01718465213,1-87
2012-08-31,55423.19234728395,51313.73952435308,59913.47254126812,1-87
2012-09-07,50855.752369088426,48424.68607767381,57910.50026228037,1-87
2012-09-14,47162.25246433087,43786.847024181625,51768.98530025317,1-87
2012-09-21,45352.33992423071,41587.42492547902,48702.49006544947,1-87
2012-09-28,45436.466620986816,41660.849741274076,50028.81687771372,1-87
2012-10-05,56519.20534772477,49104.188278229674,59727.78835393866,1-87
2012-10-12,46275.95333996319,40341.725793153055,49925.32239491879,1-87
2012-08-10,89209.54468690709,86924.0524786548,91780.16572682111,1-90
2012-08-17,87546.12834942988,84831.21041341257,91520.32174290977,1-90
2012-08-24,87150.28694546019,82136.49847801223,88778.9224682584,1-90
2012-08-31,89986.10047546448,85229.86925940673,92430.36100182985,1-90
2012-09-07,91063.30632862373,87035.3283552941,95545.30401343462,1-90
2012-09-14,87441.811400151,84433.67914408827,91544.08601822895,1-90
2012-09-21,82154.93239472661,79634.46457378949,86214.10819210754,1-90
2012-09-28,81881.4302913323,79924.8937889533,85117.39065958725,1-90
2012-10-05,93850.58692714764,89766.42554408096,97352.91812968167,1-90
2012-10-12,88511.81472286928,83663.55898389147,92330.06500527653,1-90
2012-08-10,71679.78883625066,68801.21259529795,73315.13904733965,1-91
2012-08-17,68501.54743233095,65665.7555718908,71285.0339007691,1-91
2012-08-24,61830.80651347208,59633.86045629647,64489.338094670115,1-91
2012-08-31,63649.21183466044,61963.238292547176,65330.81000619416,1-91
2012-09-07,70512.33989170901,67440.0363646386,73205.81773405882,1-91
2012-09-14,66913.95444715122,65734.06641853537,70060.56210991366,1-91
2012-09-21,60210.01031541456,59267.575453884856,63403.57337459462,1-91
2012-09-28,58710.64647485649,56785.29140540454,60376.13952280673,1-91
2012-10-05,69695.0388285639,67007.79113640793,72462.83879686118,1-91
2012-10-12,68297.12835314404,65089.666933829394,71059.20973181997,1-91
2012-08-10,147373.02125687286,142149.80674741475,152234.52604110868,1-92
2012-08-17,143380.47885608455,138276.74297722674,149039.4088596454,1-92
2012-08-24,132956.0182472337,127527.89109016678,136670.10552303615,1-92
2012-08-31,143256.4963140505,133208.20980899493,144984.8942126696,1-92
2012-09-07,151321.625779456,142477.95108614018,157295.01240024847,1-92
2012-09-14,146930.92853187022,137554.24400440496,151335.9867066202,1-92
2012-09-21,128140.07879358693,125089.39126332896,133118.8489538006,1-92
2012-09-28,127026.5857261419,122887.11014534462,134442.64088476432,1-92
2012-10-05,143325.5837672234,140536.74431593143,154984.6291176164,1-92
2012-10-12,145553.43639766268,136687.6956591523,152453.16746029537,1-92
2012-08-10,80662.58400689648,77614.08588006289,83286.78046926214,1-93
2012-08-17,76019.52991060849,74381.19663967233,79998.36663274543,1-93
2012-08-24,68544.42510793325,66177.84638584379,71997.18288591408,1-93
2012-08-31,73114.73681048083,69583.23990655337,75671.04210162205,1-93
2012-09-07,82161.04417029707,78111.69146720521,85061.27254584759,1-93
2012-09-14,76543.02193573884,74077.0039477014,81575.14285768956,1-93
2012-09-21,69413.97222185633,66242.77116240253,71603.2891638893,1-93
2012-09-28,66713.11654617247,63673.430123814505,68764.4005384779,1-93
2012-10-05,80409.89761633727,75041.96253242379,84796.79384994638,1-93
2012-10-12,77433.9094638029,73154.08999461815,80960.53325557656,1-93
2012-08-10,65330.75533776253,62634.138666135885,66532.75789187058,1-94
2012-08-17,66265.21630238896,63597.0606798412,68596.19839264055,1-94
2012-08-24,64911.21765763931,59814.69018009141,65661.0359398395,1-94
2012-08-31,64978.983420160504,62097.5517569694,67538.8296541654,1-94
2012-09-07,65520.78908161117,62279.90152008512,68645.48846664035,1-94
2012-09-14,67531.15961965628,63162.652660430744,68926.84623606643,1-94
2012-09-21,62222.29390057972,58319.668529467875,64094.82072594423,1-94
2012-09-28,61088.54914476422,58805.95204231624,62879.31683734956,1-94
2012-10-05,64962.42918721486,62088.824333146236,69573.36540430898,1-94
2012-10-12,63014.53972040392,60531.6884069878,67507.87402367349,1-94
2012-08-10,132363.78648745178,127933.59492125911,136452.97898233964,1-95
2012-08-17,128345.28842786071,123344.81591831302,133465.03314499315,1-95
2012-08-24,124201.3073785961,119268.2457497787,129731.84435946951,1-95
2012-08-31,132330.23137582798,128388.23888679511,135899.0103128578,1-95
2012-09-07,133414.6103683415,126720.42313463103,138883.58721202996,1-95
2012-09-14,126588.54480337641,122869.26872317266,132521.59367950103,1-95
2012-09-21,120871.92885961407,117307.90968952792,124671.22209715981,1-95
2012-09-28,120375.30589564591,114947.53630851269,123567.68619516035,1-95
2012-10-05,133101.15554229665,125987.90668573036,138433.5023910896,1-95
2012-10-12,125307.31674584185,120263.91174294736,129812.60804939918,1-95
2012-08-10,37988.41422090535,36741.51497121048,38719.32714865366,1-97
2012-08-17,36453.60904161354,35253.67664994513,37106.097851751525,1-97
2012-08-24,33134.99247380131,32447.727858873994,34609.67510789182,1-97
2012-08-31,35872.39965123832,34414.35494525749,36767.873162522716,1-97
2012-09-07,38409.96866657946,36724.78576221864,39538.38594041545,1-97
2012-09-14,36687.665069618306,35255.44927287313,37798.80975957067,1-97
2012-09-21,33262.260892730264,32286.747252306322,34269.9374412322,1-97
2012-09-28,32380.554416549086,31808.21535643306,33727.251584483565,1-97
2012-10-05,38827.565823997764,36672.347122334024,39791.99002407348,1-97
2012-10-12,36327.11153559675,34946.587911482275,38031.534437461865,1-97
2012-08-10,22262.610943965898,21327.2518266345,23388.840036725855,2-1
2012-08-17,25957.828871737715,23692.337492698054,26858.97486813404,2-1
2012-08-24,22334.424257222683,20514.887981402106,24963.68291692491,2-1
2012-08-31,24096.58970449341,21497.548173155148,25980.16152641531,2-1
2012-09-07,25788.662259174824,24106.436013073424,27454.277400510757,2-1
2012-09-14,22864.639371317797,20908.53094700336,25125.970864934996,2-1
2012-09-21,21573.81582535263,19858.455642741803,24113.95822270352,2-1
2012-09-28,20389.354326417564,18587.96899508815,22766.215478607293,2-1
2012-10-05,22448.73305440726,20757.62084439117,27324.628398256824,2-1
2012-10-12,24223.273008522196,21576.595116637647,26012.32258750675,2-1
2012-08-10,67394.21809889989,65807.47323378621,69575.61532238795,2-2
2012-08-17,67062.85198562336,65573.80048061743,71011.74813148245,2-2
2012-08-24,69256.76053557105,66064.1720592692,71841.13285973537,2-2
2012-08-31,69175.67589371484,66280.32108055438,71718.71390009219,2-2
2012-09-07,68835.41813650168,66670.06170641675,72566.51485683389,2-2
2012-09-14,65386.217494738055,63879.3223132463,67658.50420770091,2-2
2012-09-21,66264.34759038166,64694.133739049335,69068.88663459022,2-2
2012-09-28,64453.08520400954,62742.00141317739,67548.38544788092,2-2
2012-10-05,70320.81153502283,66866.83303394666,74571.40089693978,2-2
2012-10-12,65842.47142514953,63601.61604009985,69132.63684571757,2-2
2012-08-10,46841.27721430642,45967.538091540446,47759.267830395656,2-4
2012-08-17,46303.530073358736,45151.9492817929,47703.28765032682,2-4
2012-08-24,46924.65452936162,45119.029160410835,48060.1489097702,2-4
2012-08-31,47841.97686889085,46523.411006144306,49210.628618441464,2-4
2012-09-07,48398.474081461194,46902.94387485365,50013.072125078404,2-4
2012-09-14,45589.47404257145,44411.65251850295,46774.05954986693,2-4
2012-09-21,46015.81432298544,44616.58175108136,47147.52496511309,2-4
2012-09-28,45753.96175678351,44220.61167960953,46539.10709225731,2-4
2012-10-05,49849.308497798294,48055.00531013708,51380.22863636463,2-4
2012-10-12,45524.95313872253,44498.79952590135,46856.126563447324,2-4
2012-08-10,16515.76962054371,15564.103343148747,19124.234664672265,2-5
2012-08-17,19777.231747626618,16812.768597910755,24654.472010149773,2-5
2012-08-24,15280.186125668664,13492.728802217824,21438.230691635625,2-5
2012-08-31,21433.258428715577,15964.523759350363,24510.17588954527,2-5
2012-09-07,22832.33568109008,17712.188596794833,26521.384491729375,2-5
2012-09-14,17601.972792048382,14096.45852458416,21449.293456704312,2-5
2012-09-21,15226.022274797697,12216.828279356065,19319.84538911164,2-5
2012-09-28,11491.444311810274,9165.686846707573,15560.810818836966,2-5
2012-10-05,21918.699247069188,15476.141798926867,28222.586035420434,2-5
2012-10-12,16406.620546768245,15004.225108217592,23462.128432257312,2-5
2012-08-10,24225.605515740528,20716.408180392416,29428.312914826172,2-7
2012-08-17,26856.1229741301,21849.504450737717,35416.51963848654,2-7
2012-08-24,28905.074273769205,18969.253730738074,39625.08167423365,2-7
2012-08-31,35321.25281613354,26852.009357471397,43072.723462164344,2-7
2012-09-07,34495.49954374925,26072.60429819651,44404.54136261461,2-7
2012-09-14,23205.016111626006,17554.79500487237,32300.620130557338,2-7
2012-09-21,21910.819485403747,14891.101199128912,30108.90278622205,2-7
2012-09-28,21402.480909073314,15805.411436533503,30496.594087931862,2-7
2012-10-05,33231.17316077526,22820.063991333092,46810.65928538501,2-7
2012-10-12,30891.92304904625,19357.560035028964,37106.205763673235,2-7
2012-08-10,60157.957908547105,59071.62051623622,61319.66701485401,2-8
2012-08-17,60529.712787578756,58652.73720535749,61556.529038540575,2-8
2012-08-24,60804.37663446063,58566.52519705892,62125.47471834758,2-8
2012-08-31,61690.192352298356,60078.967119131084,63732.17254109516,2-8
2012-09-07,61991.248555302955,60293.24284594008,63210.28325749752,2-8
2012-09-14,59248.39741676174,57972.100061768826,61458.89766912101,2-8
2012-09-21,58881.32955317819,57345.03747033927,60622.96489364172,2-8
2012-09-28,58501.56670241118,57249.79426088404,60880.640670577755,2-8
2012-10-05,62092.51711704891,60666.15567115003,64823.50874076425,2-8
2012-10-12,60596.46791738451,58109.86527217574,61641.64466507978,2-8
2012-08-10,27307.75690409894,25937.687798140756,29514.309833694737,2-9
2012-08-17,32200.4194965129,29980.781538714313,34523.568480854236,2-9
2012-08-24,30936.08167146601,28396.451799612558,36533.54770119054,2-9
2012-08-31,31949.826283970833,28016.389624703985,34661.521629417824,2-9
2012-09-07,30695.78605614906,26902.407517823718,33533.981643020066,2-9
2012-09-14,28593.449843156995,26467.871866164995,32463.712214634408,2-9
2012-09-21,29219.475995939312,26813.93396096719,33571.05976003861,2-9
2012-09-28,28018.12141101595,25768.038849280456,32528.705856563403,2-9
2012-10-05,31930.118641242745,29460.479524498336,37967.47346250141,2-9
2012-10-12,29013.732159830357,25752.151361287404,33039.83984798232,2-9
2012-08-10,39989.41322152518,38345.54287560414,41093.76193731572,2-10
2012-08-17,39992.449713970374,38237.42854638524,41481.19482764144,2-10
2012-08-24,39639.175086080715,38192.150297118256,41322.674833006575,2-10
2012-08-31,42401.37983293226,40005.788908964765,44191.96264622139,2-10
2012-09-07,40415.63204015922,38568.76617885689,42316.02015775446,2-10
2012-09-14,38470.48215973488,36277.85740836433,39853.65282794859,2-10
2012-09-21,37884.57933392167,36330.649052993176,39337.63320406934,2-10
2012-09-28,39704.007455596075,37462.806339684874,40402.59706416965,2-10
2012-10-05,41268.459389636686,38926.298885119,43364.97064166833,2-10
2012-10-12,37923.19256490744,36218.81210513225,39255.03195760114,2-10
2012-08-10,45832.100828226074,44846.48855091845,46634.79033709909,2-13
2012-08-17,45663.00414837771,44503.069796633645,47170.7899814105,2-13
2012-08-24,45388.10727027342,44280.67223384081,46900.27398118295,2-13
2012-08-31,46766.38983454698,45427.67316799853,48161.98121570509,2-13
2012-09-07,46467.70970472384,45130.327658613765,48338.915749001026,2-13
2012-09-14,45393.351602353214,43705.77104594868,46125.33357539181,2-13
2012-09-21,44966.89658207042,43405.03096576167,45923.63908534266,2-13
2012-09-28,44630.18804983914,43005.55076926445,45700.16213629115,2-13
2012-10-05,47042.863861411395,45409.9863559679,48393.83990206983,2-13
2012-10-12,44934.275650508695,43282.16254669773,45815.02308940737,2-13
2012-08-10,27412.073470006726,26123.562585590767,30136.5504957328,2-23
2012-08-17,29356.74247164421,27006.543450043457,32544.944769958915,2-23
2012-08-24,28429.678063680025,25933.856127213774,31151.99551372751,2-23
2012-08-31,28504.552561110067,26116.146050856292,32521.207856226392,2-23
2012-09-07,31731.86760666842,27247.146904343062,34445.336366196796,2-23
2012-09-14,27853.241575573004,25375.844162421236,31180.984520082115,2-23
2012-09-21,28135.082621348003,24561.957896590473,30838.01474874204,2-23
2012-09-28,24284.880621578166,22824.305160506883,29156.280284090375,2-23
2012-10-05,30651.2558764954,27276.627130114786,36021.50054905315,2-23
2012-10-12,29060.57462272026,25836.61213884813,32636.462742724132,2-23
2012-08-10,69667.85182452129,68280.73599685999,73149.86391169089,2-38
2012-08-17,76012.91528922503,72388.30905082665,80411.61393964756,2-38
2012-08-24,72229.51189681246,66688.7868950313,76392.41671552366,2-38
2012-08-31,70695.5913299936,67629.0835448149,74975.88032659848,2-38
2012-09-07,71708.69506434543,68374.16262220622,77657.98211082863,2-38
2012-09-14,74717.62476106285,70785.7105232937,79387.12830131112,2-38
2012-09-21,68401.58453125333,65855.87762944639,72634.99137247735,2-38
2012-09-28,68645.68771264641,64458.95847583651,71468.63537918912,2-38
2012-10-05,74450.28981428998,68830.04800880564,81384.86525723117,2-38
2012-10-12,74274.22016917003,70557.84926905099,78419.5952019808,2-38
2012-08-10,76273.21526993139,75009.57577820984,77707.35853706175,2-40
2012-08-17,76208.9575907864,74350.03852256449,77763.75770965983,2-40
2012-08-24,77063.78909923404,74907.24482175129,79861.2014101942,2-40
2012-08-31,77836.54664317085,76168.02359788342,79915.30664323483,2-40
2012-09-07,77720.73963869049,75848.62393729018,80862.4570946245,2-40
2012-09-14,76128.99892557923,73227.01514458063,77493.24426871688,2-40
2012-09-21,74428.827513414,73755.55060783512,77435.25951952222,2-40
2012-09-28,76885.95173986218,73388.27706190298,77952.8436403243,2-40
2012-10-05,80538.78290186693,78433.91995430035,82936.62985255194,2-40
2012-10-12,77172.14773594716,74751.06106555609,78509.26845390606,2-40
2012-08-10,29786.001987000156,28910.777444235504,31151.97241307526,2-46
2012-08-17,31132.461812888654,29575.89194965229,33393.59562479291,2-46
2012-08-24,30810.37262612016,28189.95738624437,33729.874419907515,2-46
2012-08-31,30762.9566497192,28965.46881075472,33861.730915494256,2-46
2012-09-07,32565.581878952657,29160.612770608263,34621.18375077026,2-46
2012-09-14,29843.88352465971,27552.29753295196,32218.224840908373,2-46
2012-09-21,29525.19299506741,27513.700742239896,31678.02095308277,2-46
2012-09-28,28604.912463360655,26890.241980029037,30987.133745091207,2-46
2012-10-05,34437.461857455026,30304.68170979543,36051.17796318758,2-46
2012-10-12,32036.030005019937,28652.736023880163,33898.07424679118,2-46
2012-08-10,55968.45073757105,52790.79433392534,59732.824009265154,2-72
2012-08-17,67246.71316286773,57228.58938093706,72321.33875001896,2-72
2012-08-24,51562.46608112548,48296.33177754268,58739.392470829756,2-72
2012-08-31,63664.236885513754,57752.21680737495,73516.61714650836,2-72
2012-09-07,67143.66262033934,55711.405891819115,74813.45935768701,2-72
2012-09-14,56005.31494633354,52704.31381489271,61717.75106500322,2-72
2012-09-21,54364.75950510489,48105.13845070532,61727.4233181937,2-72
2012-09-28,48108.09358024922,45996.54648712198,62077.73981053285,2-72
2012-10-05,63439.18745335882,56901.525991628856,78525.70166214874,2-72
2012-10-12,62876.33064248026,53496.706924537866,71786.07434115696,2-72
2012-08-10,35478.715067125464,34519.735612776465,37019.89768303631,2-79
2012-08-17,32663.33447034363,31538.5572211345,33956.220477806055,2-79
2012-08-24,31894.514558501036,30177.713253492475,33127.68732776163,2-79
2012-08-31,35611.639943799535,34196.58955385486,37177.479948298766,2-79
2012-09-07,38136.84840428943,36336.08878983608,39775.26545376461,2-79
2012-09-14,32053.529386144022,30940.72430760283,34008.506780206626,2-79
2012-09-21,31543.775976503315,29814.17853704768,32540.114402322513,2-79
2012-09-28,31463.266374609084,30233.798536597806,32872.051572743716,2-79
2012-10-05,38143.87467649986,36255.05172021689,39459.310422120194,2-79
2012-10-12,33923.03452271437,31905.05911396489,34769.2066059608,2-79
2012-08-10,31833.94423708442,30551.789333986628,32369.16341449062,2-81
2012-08-17,30967.846543776723,30076.606879704712,32332.337120501088,2-81
2012-08-24,30959.415828122732,29789.99958417173,32137.919850732884,2-81
2012-08-31,30865.749566812214,29959.609634349097,32279.057439671287,2-81
2012-09-07,32064.67438939451,30790.469077048692,33264.56167946484,2-81
2012-09-14,31549.551751745916,30103.970463531965,32064.620534515983,2-81
2012-09-21,29546.655362529804,29007.200165724935,31225.188160027912,2-81
2012-09-28,29625.05340803283,28543.223921504403,30387.48186014229,2-81
2012-10-05,31209.136737968074,30388.573353683805,32853.15324936038,2-81
2012-10-12,30627.99915961201,29308.32236706485,31684.52966937268,2-81
2012-08-10,101576.64232064468,99129.0205561418,103251.9345110926,2-90
2012-08-17,101574.69518230892,97818.36347412647,104442.47722312967,2-90
2012-08-24,99293.04953973394,96593.00830500232,103103.40505742584,2-90
2012-08-31,100316.71367492207,97162.09569853297,104428.58898831435,2-90
2012-09-07,102609.71571658108,100128.64717245339,108503.7945711045,2-90
2012-09-14,100836.15224353244,98810.67150540592,105076.97702088629,2-90
2012-09-21,97694.92585078513,94868.94998558813,100894.8665481305,2-90
2012-09-28,94221.84951703649,93310.10162034843,98913.03449266907,2-90
2012-10-05,105340.2126974753,100978.18607585909,109892.34291723421,2-90
2012-10-12,101711.3157517192,98247.98983867357,105456.99004289658,2-90
2012-08-10,85640.43096515625,82079.3569844718,88321.87860920785,2-91
2012-08-17,82626.17245807072,80123.3107797184,86553.92251588401,2-91
2012-08-24,79595.9151952246,77214.27488522486,82953.4821780476,2-91
2012-08-31,79344.99661996891,76885.9793264094,83362.27864735585,2-91
2012-09-07,84605.77012249856,80026.51859729535,86912.56666433493,2-91
2012-09-14,82053.25470229256,78375.05964283293,84486.04710695967,2-91
2012-09-21,79820.97208689025,75318.03403690597,80468.86159741043,2-91
2012-09-28,75740.23196115089,72091.61377595567,77214.96179594457,2-91
2012-10-05,84555.9846153169,79139.27964618689,86931.03656150357,2-91
2012-10-12,81084.97397681652,77070.8821023895,84868.2117925282,2-91
2012-08-10,175384.83244430518,168684.36449952985,178722.24212727352,2-92
2012-08-17,170604.04788292458,165174.3811455052,177666.5060634045,2-92
2012-08-24,169725.40424757876,158922.08741255602,174230.7862583698,2-92
2012-08-31,172512.50136824476,162510.07736004388,176848.92475817006,2-92
2012-09-07,175979.7947152368,169949.96402442455,187126.6414419774,2-92
2012-09-14,176015.33616243635,166914.67696369629,180342.5971797532,2-92
2012-09-21,163032.96457983775,158645.63783721247,170949.49734853534,2-92
2012-09-28,156358.22516077227,153354.97105412476,165399.40745323736,2-92
2012-10-05,175662.00911570343,169767.1828536818,186356.61728185034,2-92
2012-10-12,171395.08688852578,166924.57229924103,175414.9839976676,2-92
2012-08-10,78943.55887889775,76248.36621148342,81541.0083520661,2-93
2012-08-17,75255.2252439581,73141.22477661763,79239.41524784779,2-93
2012-08-24,70564.2078171128,69020.18356001723,75297.01283760875,2-93
2012-08-31,74759.94077501542,71733.09734986664,78681.45859298269,2-93
2012-09-07,82369.66962621741,77173.93821009877,84364.72007146492,2-93
2012-09-14,73687.6873704265,72045.05869387895,77011.15611569319,2-93
2012-09-21,68710.42302928235,67852.58384462153,71572.57069176043,2-93
2012-09-28,67626.10776559167,65846.20231797101,71132.87819823164,2-93
2012-10-05,80892.65611406244,75072.19928672785,83622.64045683546,2-93
2012-10-12,75273.10724316126,71126.09544553193,79018.14488185175,2-93
2012-08-10,74087.61620068956,71305.3415584334,76642.3147239691,2-94
2012-08-17,74657.09262097815,70980.63039248882,77478.0809030704,2-94
2012-08-24,70062.34748189615,68303.93417638517,75775.48186403749,2-94
2012-08-31,72691.26708571977,70944.16851527763,77903.57007073684,2-94
2012-09-07,76851.98303518252,72718.71627200539,80356.72625366703,2-94
2012-09-14,73337.63782915444,69461.58010775587,76795.96301567489,2-94
2012-09-21,69302.39195499063,66746.62577443862,73126.21181954295,2-94
2012-09-28,69438.80628508498,66003.02785778916,71778.27272632015,2-94
2012-10-05,73696.47178255267,71825.30892937513,77116.01557205543,2-94
2012-10-12,72511.40140678082,69490.68950824377,76462.40366331968,2-94
2012-08-10,155036.93695508526,150950.1719420068,158615.39500674745,2-95
2012-08-17,149804.21386820864,145850.12739766474,155603.09447879854,2-95
2012-08-24,149438.73688724788,143773.8723108029,155260.35779111512,2-95
2012-08-31,155025.02969017217,148770.1206789111,158481.17121998203,2-95
2012-09-07,156162.10270491682,150427.91987415563,160878.09816537506,2-95
2012-09-14,150012.45326100176,144023.22126987504,152902.79945838376,2-95
2012-09-21,143588.22795911587,137879.4497139911,148294.9588883035,2-95
2012-09-28,145860.66616543487,140456.18454269232,147942.0599769552,2-95
