Date,forecast,forecast_lower,forecast_upper,unique_id
2012-09-28,38230.434372294636,38130.655510204466,38500.710898952224,1-13
2012-10-05,39736.013691619024,39214.18798753491,40012.230882363016,1-13
2012-10-12,36512.71126409116,36292.529513080604,38238.44231072956,1-13
2012-08-10,63204.2481751928,58314.432606998926,68027.60006303579,1-38
2012-08-17,66712.0801794022,65909.13217836453,68085.52822091003,1-38
2012-08-24,56397.67120708996,56299.888897271914,66638.78427511989,1-38
2012-08-31,71957.598441139,71842.42498240941,72543.4652220301,1-38
2012-09-07,73615.24987836737,72628.01280365448,79683.1226799784,1-38
2012-09-14,63140.27931973171,51852.14851231652,63918.80540659743,1-38
2012-09-21,51963.170404050106,47668.340852660236,56095.413579301356,1-38
2012-09-28,72009.1506270127,69678.30086964954,74354.87336016103,1-38
2012-10-05,72615.10894546681,64965.403433692256,77034.30872157891,1-38
2012-10-12,61611.653961436205,59833.042386637695,61804.537138165295,1-38
2012-08-10,55603.300091705976,54894.457515598144,56307.591880592765,1-40
2012-08-17,54076.002962587605,53810.4268847953,55511.43305233255,1-40
2012-08-24,53042.478978651314,50780.44588890707,54836.61657019115,1-40
2012-08-31,56746.63632779686,56545.425975162,57478.78148590805,1-40
2012-09-07,62589.67330837564,62100.43135071826,62746.19769853214,1-40
2012-09-14,52840.96954409637,50028.78381688708,56159.72899750293,1-40
2012-09-21,53886.796522163415,53432.12403077703,54025.945979647004,1-40
2012-09-28,56910.697665262735,56680.66586560572,57715.50641626001,1-40
2012-10-05,58713.92387292138,58150.479703227174,59975.62772209107,1-40
2012-10-12,57316.81392884521,56041.37155421553,57898.92931703355,1-40
2012-08-10,33077.032882809035,29521.962758499794,36815.05212784314,1-72
2012-08-17,27638.101677745588,22263.79210901019,37577.34512095242,1-72
2012-08-24,34015.30571894809,30696.57507068632,47052.79723878584,1-72
2012-08-31,10001.326222652759,8404.027622979833,22342.980186247216,1-72
2012-09-07,40012.17455124983,23398.111450310265,41912.72851394878,1-72
2012-09-14,16392.036571314624,10962.55690701323,34477.46063220769,1-72
2012-09-21,36079.89593739092,22564.983403771243,51342.47747363254,1-72
2012-09-28,33915.152413711796,24134.627088449655,34577.39342905099,1-72
2012-10-05,24521.5286982801,20422.372712820797,27881.776613189235,1-72
2012-10-12,23894.701558898356,20224.368689801136,34057.555852692865,1-72
2012-08-10,36106.355110459765,34948.79416331125,36106.355110459765,1-79
2012-08-17,30716.597326117175,29099.96328117512,33430.54565951789,1-79
2012-08-24,26479.17598500263,25407.694282175034,32105.27737865635,1-79
2012-08-31,31925.686826521403,31641.43753969868,33567.44147726795,1-79
2012-09-07,38340.263726016135,37742.491386526635,39201.629006991694,1-79
2012-09-14,22860.904356215324,20858.308662772255,29637.72736462231,1-79
2012-09-21,23964.77322567979,21331.109342833126,24009.334771455473,1-79
2012-09-28,29298.0839631605,28368.464901826108,29710.137990441635,1-79
2012-10-05,33844.76771748807,33491.115906634484,36866.47700956772,1-79
2012-10-12,26636.53317536767,26312.8342795228,31290.714383249993,1-79
2012-08-10,32046.810593441343,31280.27402015402,32523.71297526025,1-81
2012-08-17,30293.672924941024,29263.075157345043,31386.560367031117,1-81
2012-08-24,28381.41449433188,27759.874237634816,30382.815475714484,1-81
2012-08-31,29200.33911379288,29158.41018183956,29591.71932593175,1-81
2012-09-07,31898.910999300046,31504.17191167283,32583.22759036619,1-81
2012-09-14,32287.279010369093,30063.59425349212,32805.74283789704,1-81
2012-09-21,27551.49498068648,26859.613060841526,28336.712001945823,1-81
2012-09-28,28291.025949460014,27488.473540068488,28291.025949460014,1-81
2012-10-05,29427.177743955555,29423.839549765173,30182.961076418404,1-81
2012-10-12,30644.911280974204,30446.066154702155,31269.400565071934,1-81
2012-08-10,53813.42330621217,49067.34321978661,55441.64552490852,1-87
2012-08-17,44164.00024229009,41471.13483385725,53216.588611551946,1-87
2012-08-24,41073.775585339696,35973.34165026659,51055.209440701365,1-87
2012-08-31,48414.514206059466,47651.5104243163,50418.55558078039,1-87
2012-09-07,56115.43159585077,53313.55045420446,60074.61540490727,1-87
2012-09-14,39384.895498554484,30920.487713510574,45026.78964379162,1-87
2012-09-21,37192.01590459733,35977.96499970324,37298.36651637319,1-87
2012-09-28,45742.51379384707,44947.531303491334,49826.27671927713,1-87
2012-10-05,47840.657407359686,44648.06182183827,50734.48441928299,1-87
2012-10-12,39594.81101115311,39223.879717811564,46168.25939525743,1-87
2012-08-10,87622.67737969739,86908.73665068587,88704.29557160882,1-90
2012-08-17,83698.02614062426,82574.2482017289,86311.11567709225,1-90
2012-08-24,81480.2451954485,76551.37807154084,86029.2926351866,1-90
2012-08-31,78606.85493873747,78367.79418794403,80515.22940530436,1-90
2012-09-07,90641.52972931543,90426.08431446555,91739.15053936974,1-90
2012-09-14,88514.2824126805,83012.83613508171,93814.19118480282,1-90
2012-09-21,79830.21382146371,75929.61219964318,84484.88012003616,1-90
2012-09-28,77132.50853635615,74768.59910439653,78192.71247873265,1-90
2012-10-05,84855.7413633561,83920.0042133769,86940.65205002925,1-90
2012-10-12,87013.88051097524,86441.14489078398,87746.84349668543,1-90
2012-08-10,70179.95937944483,69184.29122066805,72641.80223858156,1-91
2012-08-17,65065.353335096166,64998.46705242924,69037.70973819416,1-91
2012-08-24,57947.82137307093,53290.07752739592,61592.42517623105,1-91
2012-08-31,60628.40761563937,59968.50412051405,60898.53408379629,1-91
2012-09-07,70420.74145528162,68964.55438063596,71846.10772236026,1-91
2012-09-14,72765.94143663615,66369.37755856098,77119.64680838952,1-91
2012-09-21,57620.72748384452,55609.95695448936,58106.8604794286,1-91
2012-09-28,58111.441784863906,56636.99697970246,58808.57198630298,1-91
2012-10-05,64679.42689597927,62702.43247491289,66281.84712727068,1-91
2012-10-12,67514.60339382631,67157.94590384544,72510.82587348382,1-91
2012-08-10,141890.846800987,140547.84663086006,143861.8015004844,1-92
2012-08-17,132026.38161757978,129765.6506331269,137267.8320878403,1-92
2012-08-24,118707.57517856939,110027.26700268203,126772.82585353384,1-92
2012-08-31,117693.74224786487,115270.98986113683,119765.87171353752,1-92
2012-09-07,147322.77129282142,147314.33811294552,148906.20899272742,1-92
2012-09-14,148139.30797513193,126942.47394869788,155497.66775924285,1-92
2012-09-21,129575.43614388778,118718.21609793438,134822.13866774846,1-92
2012-09-28,117281.74121671764,113218.5957259931,117437.76381868118,1-92
2012-10-05,134906.8866873468,133114.3508227726,135871.52519657332,1-92
2012-10-12,144497.87317816587,143970.20194135624,146953.31764862494,1-92
2012-08-10,78084.1046546516,76561.79812873749,81036.20936269373,1-93
2012-08-17,72531.93199738143,70668.8527389204,76740.79288103538,1-93
2012-08-24,61625.92636408659,57800.276850525814,69240.12705137812,1-93
2012-08-31,65101.651456964675,63978.14093050456,66241.98716256287,1-93
2012-09-07,77423.32640785008,77102.95692532037,80413.47180229299,1-93
2012-09-14,80139.7904647136,69790.2134421985,85720.5048524406,1-93
2012-09-21,63809.80855678175,58853.00870402832,66954.36582071299,1-93
2012-09-28,61031.940461177495,58267.897048504805,61220.41041390569,1-93
2012-10-05,72382.85658570305,71547.72852708267,72428.19689734597,1-93
2012-10-12,77137.35946973377,76164.01915317666,78946.98125956063,1-93
2012-08-10,65032.14163840043,62460.8052544298,68738.15074154282,1-94
2012-08-17,64426.863592291294,63347.51678457851,69009.32212602507,1-94
2012-08-24,55831.54577388616,53734.94827472529,64493.45347489017,1-94
2012-08-31,57473.51534373061,57058.382963381744,58178.95780657489,1-94
2012-09-07,62229.5970463187,60485.89534991782,63446.961564011544,1-94
2012-09-14,59679.655326839,54669.582534518195,65952.72356083432,1-94
2012-09-21,52779.08420962681,50746.83992541321,54309.164098586734,1-94
2012-09-28,52569.94464597224,52461.673913686216,56853.04848694797,1-94
2012-10-05,52888.65845985655,52008.97429642151,57713.24254012923,1-94
2012-10-12,56833.68562415707,56409.98534344191,57347.4065887278,1-94
2012-08-10,134059.49724516994,133314.5722786192,139715.10177413546,1-95
2012-08-17,123999.1457623529,123975.22301456628,133284.99988492485,1-95
2012-08-24,118545.58057689387,116986.32840766833,129145.42721579017,1-95
2012-08-31,125357.39368437196,122600.25203855551,125653.07440984427,1-95
2012-09-07,134012.5929456299,130164.3286678514,136247.12568213302,1-95
2012-09-14,123587.78192335503,118553.0779124831,133294.2499026654,1-95
2012-09-21,115270.61645989103,109750.92088535272,115438.87432967548,1-95
2012-09-28,113346.43938289669,111996.86718226018,114568.26418907798,1-95
2012-10-05,120586.56311865253,118991.09891984439,122369.11574532735,1-95
2012-10-12,121694.99619815405,121159.24271484747,125693.72249807007,1-95
2012-08-10,37671.923001965675,37640.87309932648,38422.04064322148,1-97
2012-08-17,35060.924405147074,34839.40454112185,37055.48655897507,1-97
2012-08-24,33719.27560725702,30296.551767245706,33810.65520945216,1-97
2012-08-31,34086.800497091164,33828.03719923437,34233.03334674109,1-97
2012-09-07,37537.249174116776,36618.94054095027,39098.27711668894,1-97
2012-09-14,38106.79522267518,34967.89344839411,40132.41170662985,1-97
2012-09-21,31444.027915871513,30084.015774820342,31610.9294958536,1-97
2012-09-28,31040.251414604965,30169.006785462272,31336.634849043217,1-97
2012-10-05,35059.57050630841,34974.349655592174,35554.30902359035,1-97
2012-10-12,36775.56058276737,36759.46048458295,39235.84184217676,1-97
2012-08-10,15924.858005410999,13994.01854853428,16247.733983657048,2-1
2012-08-17,22272.543328578784,16884.15701445994,24161.964576018618,2-1
2012-08-24,20513.547534481215,20269.7196942429,23752.370017830322,2-1
2012-08-31,15335.640906143663,11163.676221273452,15335.640906143663,2-1
2012-09-07,26461.208469525878,25968.791515280336,33077.14938653994,2-1
2012-09-14,17280.402012618608,8904.541064615161,22252.94040650511,2-1
2012-09-21,26202.317390234326,25537.436442611648,28834.797167400036,2-1
2012-09-28,19899.993739510082,17719.571297441005,24921.74283034693,2-1
2012-10-05,20910.60273016342,20910.60273016342,31597.250425661263,2-1
2012-10-12,32370.690306740944,32360.74392067857,37230.37256560856,2-1
2012-08-10,66062.5558983616,64994.13348269639,66303.56064740989,2-2
2012-08-17,64195.44390028124,64195.44390028124,67835.75103227279,2-2
2012-08-24,64818.79094024742,61974.558585976556,67482.3182088455,2-2
2012-08-31,60517.18976830133,58819.50965108654,62300.67475388063,2-2
2012-09-07,67214.26668511721,66381.19505187226,68131.91137524061,2-2
2012-09-14,57028.25332711629,54937.067054557,62338.98413201905,2-2
2012-09-21,62844.25055435954,60591.77067405656,63331.01007362053,2-2
2012-09-28,56831.256749477165,56346.24616163354,57106.02146193199,2-2
2012-10-05,58844.824894456855,58812.04235226272,62969.18438404397,2-2
2012-10-12,61795.940080621556,61765.103363229726,61966.91630726396,2-2
2012-08-10,46883.690450732225,46061.96676501749,46979.775459113465,2-4
2012-08-17,44047.94811442247,43266.61037335079,45914.31314564357,2-4
2012-08-24,45221.00673566757,43354.32428073683,47114.691429550745,2-4
2012-08-31,42330.254576317755,41796.90679575714,43325.10252882441,2-4
2012-09-07,47449.456256538346,46291.78640184074,47644.81164522327,2-4
2012-09-14,39868.60631539789,38769.71301625462,43980.69582883162,2-4
2012-09-21,41781.67705970799,41057.40536427137,44344.23556726163,2-4
2012-09-28,40484.74754097054,40475.605725878915,41688.03773354305,2-4
2012-10-05,43564.68959702211,43202.67741108272,44304.95863564334,2-4
2012-10-12,42449.27913823207,42375.29367379595,43830.1000039238,2-4
2012-08-10,10978.221810642648,6670.184769335501,15819.04777779316,2-5
2012-08-17,17509.38723611436,15393.631706553015,18401.100404605015,2-5
2012-08-24,17858.296638661057,16336.31737126539,25565.415709347704,2-5
2012-08-31,1000.3075180227692,0.0,8396.94942032643,2-5
2012-09-07,19541.10821526105,16368.876519617654,25877.14583648814,2-5
2012-09-14,9706.865245471392,0.0,19463.069043290172,2-5
2012-09-21,17882.476912676975,13045.287983974717,35434.60496552946,2-5
2012-09-28,8584.287566413905,7270.819282957709,9576.931564920538,2-5
2012-10-05,12481.610210043635,11112.220518141821,21210.380019527864,2-5
2012-10-12,19502.050807862357,15476.744656301276,27303.08015524623,2-5
2012-08-10,9515.560134956195,4626.55578935078,17755.339252970713,2-7
2012-08-17,24718.559215662302,18126.619913671497,24718.559215662302,2-7
2012-08-24,27527.916829937494,24300.48237139537,34993.28780182604,2-7
2012-08-31,0.0,0.0,0.0,2-7
2012-09-07,27088.216751985332,19659.240860817823,36676.39755477974,2-7
2012-09-14,0.0,0.0,24276.253571953734,2-7
2012-09-21,15094.204414734126,8548.826890280729,43847.365416498134,2-7
2012-09-28,0.0,0.0,0.0,2-7
2012-10-05,11402.658552281739,3643.6121502734222,20549.83843585291,2-7
2012-10-12,22997.904752543458,18164.555559873654,38213.52633578499,2-7
2012-08-10,56838.39911623325,55473.78739453281,57603.49588985709,2-8
2012-08-17,57243.271172068504,56606.15915899088,59253.3350998924,2-8
2012-08-24,56618.70472985812,54419.3312057392,57116.2870577646,2-8
2012-08-31,55419.34556464181,54182.88556007566,56834.90927762992,2-8
2012-09-07,61178.70272781124,60787.06106614936,61248.23874463664,2-8
2012-09-14,50676.406364455586,49987.1606016535,57405.080525383135,2-8
2012-09-21,57104.64352918578,55065.0393512056,58831.846351641405,2-8
2012-09-28,55854.988582849444,55022.20878854687,56284.66992299605,2-8
2012-10-05,58804.55478671238,58286.88106723759,59083.668594807845,2-8
2012-10-12,58038.10683128823,57223.6173096144,58648.12214958476,2-8
2012-08-10,23646.13970651469,22653.32320329523,23960.885321010377,2-9
2012-08-17,27931.024751819838,24393.25795913873,30854.611350032672,2-9
2012-08-24,32522.70602257341,26986.215030313288,37282.72799709281,2-9
2012-08-31,27723.70725099429,26744.89053254674,31161.185675312423,2-9
2012-09-07,35313.866143376305,35166.327935998765,36737.505109555386,2-9
2012-09-14,24564.44621372963,19653.50468993981,35839.100720080736,2-9
2012-09-21,29476.677720199867,27157.28111189982,34457.65590703524,2-9
2012-09-28,23592.655084241895,20024.44171417032,26329.083050768433,2-9
2012-10-05,29381.620278993505,28046.955462083464,29620.314291654355,2-9
2012-10-12,27269.43520955021,23987.994557348426,29369.644828001965,2-9
2012-08-10,39748.849078765976,39134.18469849636,39856.81096577062,2-10
2012-08-17,35154.50378019686,35064.67995399161,40473.426926302745,2-10
2012-08-24,36855.79138138333,35720.010032990576,38931.87716176579,2-10
2012-08-31,35647.217992360005,35550.003764852685,37700.34352516967,2-10
2012-09-07,38945.78487463642,37759.93076863486,39773.954244580695,2-10
2012-09-14,33282.776047326006,29106.166187996736,39351.138566745576,2-10
2012-09-21,31482.759966581107,30386.43565841499,32395.593238450474,2-10
2012-09-28,33973.308715155195,33283.12110579597,34553.645385738666,2-10
2012-10-05,34488.95590663214,33692.98288831294,36281.79743640059,2-10
2012-10-12,33105.12163636536,32695.077964585715,33920.03083744015,2-10
2012-08-10,46605.463413354344,46541.98627181384,47237.77323365708,2-13
2012-08-17,45068.924337614015,44389.58960713364,46987.72155088742,2-13
2012-08-24,45361.845643598775,43747.400992401424,47794.16761213152,2-13
2012-08-31,45356.02718567688,45286.72672998188,46033.16564942879,2-13
2012-09-07,49042.160435583035,48856.10018065111,49159.8920742782,2-13
2012-09-14,43795.99843270122,41828.65934902269,46502.42290221097,2-13
2012-09-21,44312.011914352086,44246.42072937713,44553.894166102196,2-13
2012-09-28,44823.91197148462,44697.83544965674,45038.053794763546,2-13
2012-10-05,45371.663024579364,44235.980170583694,45948.7331225173,2-13
2012-10-12,43350.30856435766,42900.23908146548,43525.8071304023,2-13
2012-08-10,24476.823327425525,21070.47315078362,27686.05319293753,2-23
2012-08-17,23946.157509071967,23408.11790915733,26987.836266438753,2-23
2012-08-24,25581.288530394417,25201.061209433792,26627.20047838151,2-23
2012-08-31,13652.287124685003,11024.055883851968,17997.16212113452,2-23
2012-09-07,27923.030681395045,27601.887770898582,28504.8112534577,2-23
2012-09-14,7209.451953357649,4231.731444896709,17790.73915803038,2-23
2012-09-21,23437.4546548856,18417.476077784337,25219.023285130716,2-23
2012-09-28,11306.77815800059,10372.03689376176,12241.107125779332,2-23
2012-10-05,16027.254149829872,13742.949201284078,19839.083419486982,2-23
2012-10-12,24395.692871444113,22393.70158438777,27131.021530239268,2-23
2012-08-10,64211.10921560219,62664.22363611853,70608.04974953954,2-38
2012-08-17,69847.37463645592,69349.57315555902,76007.0596447843,2-38
2012-08-24,61592.51784639063,56900.22908522196,78012.60720638321,2-38
2012-08-31,66229.6840186725,62884.82567867538,66939.96533921425,2-38
2012-09-07,76004.18274105105,73179.27992851201,77965.79232257724,2-38
2012-09-14,54250.5112332539,51248.07919551713,58785.853373407794,2-38
2012-09-21,59279.72559124057,59055.85285087164,61453.66138045479,2-38
2012-09-28,71152.18694336302,69714.81285731817,72826.3499173758,2-38
2012-10-05,68000.86334387732,66587.8000338406,77438.54801897374,2-38
2012-10-12,70546.48804970979,66319.938052927,71536.53323920154,2-38
2012-08-10,72430.26778332988,72167.24867295811,72777.3234338293,2-40
2012-08-17,75272.5772941244,73139.82983388384,77592.87551831974,2-40
2012-08-24,72767.18652732698,67402.39096896989,76162.44018673737,2-40
2012-08-31,74122.37946199132,73346.43041986445,74749.33009703495,2-40
2012-09-07,80696.69988113515,80612.39844788668,82392.2764449601,2-40
2012-09-14,69889.37470538309,66877.48330137158,75468.4749197898,2-40
2012-09-21,73732.84517449909,73732.84517449909,73894.93689616643,2-40
2012-09-28,75637.38059265981,74645.5407732864,77095.81690045666,2-40
2012-10-05,76586.65521561155,74900.87588331815,79373.82926577538,2-40
2012-10-12,76578.57703097918,76191.17408514272,78404.72938677123,2-40
2012-08-10,24444.461189980662,24174.49042530834,26942.311293394567,2-46
2012-08-17,27466.772368917667,26462.604760049908,28630.05264484561,2-46
2012-08-24,26212.079769275624,26197.813282708143,29750.84212387842,2-46
2012-08-31,21993.586960117427,19590.97896489586,22494.597732915878,2-46
2012-09-07,29595.65225435011,28948.27570717489,30320.586298799946,2-46
2012-09-14,18680.284870412914,15363.45145818734,29681.798632320988,2-46
2012-09-21,24265.519713851732,24182.24327368533,27520.052414100413,2-46
2012-09-28,19664.479661791607,18994.462965302097,20235.86006751311,2-46
2012-10-05,25170.319604992867,24160.287143814323,28543.051057754543,2-46
2012-10-12,27115.2378303352,27027.88435522381,31389.742472769554,2-46
2012-08-10,52245.06829170379,51456.82452967253,57253.85303626107,2-72
2012-08-17,51866.25762037392,42049.56600461541,61160.16833685126,2-72
2012-08-24,56497.90239496214,46900.704298400684,75793.08374257786,2-72
2012-08-31,15235.223601352152,12879.031737367244,35151.15546450831,2-72
2012-09-07,60016.572900074505,36395.7767464974,63527.67285029024,2-72
2012-09-14,17482.719722064867,10165.43628915827,50013.008520755204,2-72
2012-09-21,42466.37223234734,36086.022945691504,85332.83301627441,2-72
2012-09-28,42633.06682591843,27011.670675388763,43763.14164959626,2-72
2012-10-05,30547.061104641114,21746.97429111594,33443.212143904595,2-72
2012-10-12,45473.82678668028,33196.711295616646,55067.138843791625,2-72
2012-08-10,32667.06311332973,32397.146335543985,32819.65675473912,2-79
2012-08-17,27577.02381614528,27278.82563270304,30118.934846838703,2-79
2012-08-24,25907.0297667212,24866.40107190344,30125.974511469623,2-79
2012-08-31,29567.557368042697,28871.911905910667,29835.925355986306,2-79
2012-09-07,34648.06837510837,34595.370832308814,35957.71001233288,2-79
2012-09-14,25554.86697380546,21756.10796555198,29522.040026118462,2-79
2012-09-21,24307.02368728804,23189.3905412243,24569.70052773227,2-79
2012-09-28,26729.9818014235,26361.237139694884,27046.401392035365,2-79
2012-10-05,30133.266049805323,29947.480794551182,30881.656675250644,2-79
2012-10-12,28421.679378665507,26977.543804272784,29110.899991784347,2-79
2012-08-10,31821.963394226466,31687.548584495,31979.73583832325,2-81
2012-08-17,29713.291503118868,29459.02675446465,32031.659176680594,2-81
2012-08-24,29338.12829489233,27164.215542963582,31350.275324915732,2-81
2012-08-31,28907.300081884438,28214.342408142867,30106.907637290926,2-81
2012-09-07,32463.49296347361,31798.195665379644,32874.71974764681,2-81
2012-09-14,30164.734639786708,27885.447773373788,32360.36527596235,2-81
2012-09-21,28668.688874594474,27479.5465906629,29072.599231249515,2-81
2012-09-28,27570.09592017541,27141.813134673244,27611.217075562123,2-81
2012-10-05,28633.061026808085,28584.750869012256,29327.485301672292,2-81
2012-10-12,30136.587061800717,30046.651305344545,30227.489707811572,2-81
2012-08-10,99035.78102985115,98861.82535596256,100013.98396740625,2-90
2012-08-17,94664.87365991685,93177.74700443153,96324.9109551569,2-90
2012-08-24,94452.29231033011,91027.68040471134,98191.32993619733,2-90
2012-08-31,85989.50827147231,85136.13934254574,86242.55528766217,2-90
2012-09-07,100894.27655116531,99678.57243826891,102405.38670902356,2-90
2012-09-14,93576.78991003308,88159.75361969936,107522.88885997736,2-90
2012-09-21,95728.47755181586,90386.50673742188,100412.58119463487,2-90
2012-09-28,84849.344529578,83103.14337606762,85508.8389517802,2-90
2012-10-05,92306.0156948317,90236.30275108185,92452.69886202479,2-90
2012-10-12,95737.54503075665,93360.2855338624,97879.63678750966,2-90
2012-08-10,82967.22843604427,80712.53133424268,84577.75478278006,2-91
2012-08-17,79745.63538587224,78594.56291288183,82647.61773160248,2-91
2012-08-24,74114.15787729196,70479.38676640386,78903.35677210984,2-91
2012-08-31,72991.4996908569,72668.21425081138,75754.72854119414,2-91
2012-09-07,83218.57484846502,82380.28486711296,86312.58284725918,2-91
2012-09-14,77509.4062031318,75184.84538536341,86505.63462046615,2-91
2012-09-21,70727.1911619878,70020.5594359058,72987.86230814079,2-91
2012-09-28,70490.95828052858,70094.70154012537,71841.8178545581,2-91
2012-10-05,76680.15895402741,73507.80343097984,78142.93036038539,2-91
2012-10-12,81263.32309305917,78358.86386133662,82471.92839431603,2-91
2012-08-10,166762.4923853796,163847.13075826346,166955.88295931605,2-92
2012-08-17,159497.82255349215,157789.14058219318,163143.32472537484,2-92
2012-08-24,146473.70915863424,139117.99262069058,158249.1909042553,2-92
2012-08-31,137959.21342059167,136014.03408414798,145150.42326179886,2-92
2012-09-07,175180.7095342361,172878.13282285153,178196.14934286725,2-92
2012-09-14,173403.56184369934,150741.71439820793,183190.43962390357,2-92
2012-09-21,157778.24026316946,145985.85555750562,168554.90782109348,2-92
2012-09-28,140582.3206861915,139230.19176181254,141576.4780835052,2-92
2012-10-05,158807.44065849856,157031.96629301822,162671.9917690307,2-92
2012-10-12,170150.5473434346,167223.9050626243,172687.10890771856,2-92
2012-08-10,75803.06242061916,75170.72644536226,77856.97040349609,2-93
2012-08-17,69229.16712423816,69077.83150211122,74011.68865954103,2-93
2012-08-24,64081.98900544681,60068.573823273844,70086.54767349693,2-93
2012-08-31,64187.57775005009,62302.654561842406,65781.48195164223,2-93
2012-09-07,74357.81202805531,74322.05908979086,79252.98668950338,2-93
2012-09-14,68399.0569413965,64744.6195289407,77294.19525375354,2-93
2012-09-21,66654.75360316187,61622.74252164413,68773.80873803794,2-93
2012-09-28,58251.73314565727,58142.48741392762,59064.16768447373,2-93
2012-10-05,69544.56704970635,68506.06083446582,69593.36370675694,2-93
2012-10-12,72407.80433297194,72242.7794491107,74416.97137144893,2-93
2012-08-10,69947.00585357912,69741.94073207233,71937.15883541646,2-94
2012-08-17,72123.0944663386,71940.80601512441,77386.94574973517,2-94
2012-08-24,66404.3784467143,63820.5634912404,73488.80139329426,2-94
2012-08-31,61998.39170170512,61645.34703171433,63576.81685360855,2-94
2012-09-07,66766.25384410257,66664.1685034596,70859.12435350231,2-94
2012-09-14,65081.083925706436,57128.43580197153,72023.12154892496,2-94
2012-09-21,61583.84057155517,57700.53014436657,62068.315148004534,2-94
2012-09-28,60000.80180990667,59654.560145485826,63764.564678405004,2-94
2012-10-05,58475.630024433645,58087.304849924345,62622.79015990606,2-94
2012-10-12,62133.02531048706,62038.76008779148,63265.08751320839,2-94
2012-08-10,155550.9143482832,155297.1496895937,157867.2884878465,2-95
2012-08-17,146327.20745248467,144310.14382041158,155530.59693751362,2-95
2012-08-24,144674.81175524506,138194.1796398551,150139.8632587329,2-95
2012-08-31,140063.8068259445,139222.00847895019,141780.19567353997,2-95
2012-09-07,153164.8778063401,148738.34312304604,156248.92330421536,2-95
2012-09-14,145200.5073242859,135285.9436469823,159051.13130195191,2-95
2012-09-21,134554.00429426396,132235.96599562623,137778.9639602328,2-95
2012-09-28,134045.6570997852,131860.2994915497,134627.74869470458,2-95
2012-10-05,139266.20775097428,135994.33403371778,142222.7660946786,2-95
