Date,forecast,forecast_lower,forecast_upper,unique_id
2012-05-18,36182.605007391125,35416.226307047655,36192.607981275905,1-8
2012-05-25,37285.28132966536,37022.90707702522,37940.07264001406,1-8
2012-03-23,35061.57268286914,34137.39771834822,35514.91860373503,1-10
2012-03-30,31482.762495821815,31029.519272224887,32595.66689250127,1-10
2012-04-06,34083.37352703195,31700.41530630564,34702.08915371084,1-10
2012-04-13,33394.40784190475,32250.527602581195,34175.070316055804,1-10
2012-04-20,30127.47476347217,29599.738438488817,31907.521336961123,1-10
2012-04-27,32932.11447721539,32612.535740850668,34385.454539151106,1-10
2012-05-04,32285.562731166152,30261.42731003274,33212.39645113277,1-10
2012-05-11,31800.65141359786,31014.247255370294,31800.65141359786,1-10
2012-05-18,31134.740070227104,30260.982625689383,31151.156124361347,1-10
2012-05-25,32986.54754025167,31339.036152384062,33502.403964737154,1-10
2012-03-23,37773.08104603125,37767.67564705277,39931.769821552036,1-13
2012-03-30,36982.194142074775,36594.348422184885,37092.38199063476,1-13
2012-04-06,38160.31456359811,37825.456299911886,39736.70769831138,1-13
2012-04-13,37104.60440265647,36555.13930148848,37898.73849768918,1-13
2012-04-20,36584.37303115936,36017.66460666664,36584.37303115936,1-13
2012-04-27,39265.04245463138,38805.16498493238,39547.42448797176,1-13
2012-05-04,38332.64305849016,37574.35086217159,39301.6279035258,1-13
2012-05-11,38499.54595206089,38165.70225251857,38628.37042747546,1-13
2012-05-18,37695.36790363082,36299.477884694235,37772.51217782164,1-13
2012-05-25,39520.04097178961,38823.72104005709,40022.16127696055,1-13
2012-03-23,68417.82638316433,66619.20878804865,72420.78723802528,1-38
2012-03-30,76044.04244569191,73792.46961411879,76446.6358290375,1-38
2012-04-06,82904.63386672178,80387.77563965946,86809.4178683519,1-38
2012-04-13,80446.88199958512,80352.88501485967,87156.51785982215,1-38
2012-04-20,85207.37859714695,80846.59605088041,89899.3112003635,1-38
2012-04-27,93732.5212295724,86495.81893832,106421.5588888432,1-38
2012-05-04,100175.12369235525,96716.654998723,100655.02254175708,1-38
2012-05-11,98665.66818731953,92025.5453803568,99225.58462999968,1-38
2012-05-18,86788.56789578838,74082.87063992434,88562.22375609804,1-38
2012-05-25,79196.13035242638,77134.18099238788,85951.62867029566,1-38
2012-03-23,58044.65927004877,57080.939119191964,60361.14795972142,1-40
2012-03-30,56400.45253029594,55642.54363729866,56689.91488825786,1-40
2012-04-06,57965.31600530333,56256.15010400836,57965.31600530333,1-40
2012-04-13,57785.32261821144,57040.77773026246,60498.592724295064,1-40
2012-04-20,55998.74248334035,55241.280190269805,56574.81276980847,1-40
2012-04-27,57340.133790308726,56320.52930298535,57363.465386380325,1-40
2012-05-04,59440.5271432841,58072.822633493044,59440.5271432841,1-40
2012-05-11,59422.967281498335,58625.84183885329,59495.128748720184,1-40
2012-05-18,55282.92552234759,53883.47408474378,55705.46465028888,1-40
2012-05-25,56909.581271762916,55313.51068826193,57039.23231677533,1-40
2012-03-23,84346.24092383629,76577.81352718131,87079.63489932037,1-72
2012-03-30,51741.276240886466,47831.319032111816,58625.486003608006,1-72
2012-04-06,38233.05205552547,32749.780757847453,48520.193347732864,1-72
2012-04-13,59785.569693263824,48666.68809850924,74122.3844289247,1-72
2012-04-20,68566.11356890277,66292.17724820183,75524.97799883131,1-72
2012-04-27,67504.97485762052,66030.6771931054,88944.18243217983,1-72
2012-05-04,44976.44525964373,38466.56631840403,47653.06725235023,1-72
2012-05-11,42451.2714118037,33793.84136270144,70424.76100372375,1-72
2012-05-18,48343.86053821093,40070.2474056514,50528.47611227302,1-72
2012-05-25,81330.61982096682,76390.42366037464,90007.1217261967,1-72
2012-03-23,29816.504209103892,29806.193944071678,34413.2006008312,1-79
2012-03-30,32196.48637105706,31864.261683241726,33019.68683710231,1-79
2012-04-06,40196.7933642904,38672.85424687303,41218.750941059734,1-79
2012-04-13,35352.36477309077,34170.8856662447,35486.723024980536,1-79
2012-04-20,33624.853768205314,32312.550462195693,33633.065087606294,1-79
2012-04-27,35081.028588182744,35079.94583430481,38195.27986898131,1-79
2012-05-04,39906.44958737915,37843.9988206134,40206.0864093007,1-79
2012-05-11,37038.356661167505,36150.949868136624,38296.03331265383,1-79
2012-05-18,32372.319988825297,30681.154020957198,34166.810396302964,1-79
2012-05-25,34027.164534919255,32581.29692915682,34290.88788449114,1-79
2012-03-23,31099.247720554027,30726.378891601114,32370.86670401119,1-81
2012-03-30,28701.202329922104,28433.864255933557,29364.099412121668,1-81
2012-04-06,30077.76866679593,29127.899435408508,30667.716742391673,1-81
2012-04-13,31439.30024384871,31299.249740698786,32473.267175580182,1-81
2012-04-20,30837.614897469677,30192.557860836863,30953.702678292193,1-81
2012-04-27,31553.418894426046,30355.336477302255,31955.736437526626,1-81
2012-05-04,30006.910885261972,29746.611260506164,31301.410971139052,1-81
2012-05-11,31511.43121725979,31468.15889665341,33933.620100941815,1-81
2012-05-18,30896.980319485494,30633.854542613,31702.609201914256,1-81
2012-05-25,31175.317571166423,30971.15731713734,32421.542369832532,1-81
2012-03-23,49249.44938398835,45600.16340151543,55229.950315141046,1-87
2012-03-30,47963.519256350395,46986.87482651869,53415.43732805606,1-87
2012-04-06,54234.14895751071,50021.42080879534,59600.67765116742,1-87
2012-04-13,51822.62504144732,48704.71218845638,51822.62504144732,1-87
2012-04-20,45736.8703752515,45522.68110324575,47124.790522214986,1-87
2012-04-27,56417.02650033613,56012.70927785763,61743.36564294851,1-87
2012-05-04,55046.48596502592,50757.85532098497,57311.55429407035,1-87
2012-05-11,53900.77641898692,52412.76039906505,56712.77198893684,1-87
2012-05-18,46068.61907697415,42651.26329975667,47125.33224300562,1-87
2012-05-25,53584.53885250226,50711.55487574803,55387.71747909151,1-87
2012-03-23,87253.72184276894,86690.37871144882,91181.34806942932,1-90
2012-03-30,77977.70614672215,77872.23553797822,85075.66259918654,1-90
2012-04-06,84677.33782016185,80893.61765487248,84903.31034220412,1-90
2012-04-13,92440.44913860472,92328.34689118537,99553.9041530378,1-90
2012-04-20,88785.47730399847,87706.65326681899,91836.35703479046,1-90
2012-04-27,88055.82832937725,87071.65123402048,91855.44325200704,1-90
2012-05-04,84130.47207109943,84026.55696333812,87474.73880463377,1-90
2012-05-11,89971.44857605097,86613.10105972717,89971.44857605097,1-90
2012-05-18,89049.59447042491,87377.58769346861,91980.08764595217,1-90
2012-05-25,92330.3858469191,88954.13623292008,93400.44254152523,1-90
2012-03-23,63300.51445063108,61354.79496786959,66342.36522869565,1-91
2012-03-30,56277.212961559235,56246.05038527756,59250.37376328681,1-91
2012-04-06,64301.62107967165,63941.900941555105,68759.21190062992,1-91
2012-04-13,72389.2505675758,70030.84104115597,73058.49205030307,1-91
2012-04-20,65232.21377750988,63607.24524424709,65269.735627863825,1-91
2012-04-27,62475.72790644092,61808.10117876008,64597.1063227259,1-91
2012-05-04,62971.99342657201,61625.823251785674,65430.92303168538,1-91
2012-05-11,70227.1471977828,69461.57308766624,72620.67543018123,1-91
2012-05-18,68041.8451176124,66172.94938817131,72091.39259678988,1-91
2012-05-25,61518.82795141583,60716.37263819003,66272.20938749253,1-91
2012-03-23,140139.04699284886,135357.42408642636,145380.118552758,1-92
2012-03-30,116309.80911288764,115838.26007094725,126694.41719467207,1-92
2012-04-06,130802.95681396965,123112.9294148284,133810.93141174794,1-92
2012-04-13,150306.23868232695,145303.61121132516,168035.79980157805,1-92
2012-04-20,141245.72756325293,139411.594683005,144483.19320478436,1-92
2012-04-27,132517.39533303241,129363.19478418032,135543.86353873488,1-92
2012-05-04,131703.01848207274,130845.76149909827,135542.46426392204,1-92
2012-05-11,142160.37528886565,141434.08674416348,158954.4223405554,1-92
2012-05-18,140091.10335342764,136733.2348612717,141211.21325133514,1-92
2012-05-25,144597.56015788118,138013.06223892822,151305.00835457706,1-92
2012-03-23,72747.05828878503,71235.87306928335,74769.32052501486,1-93
2012-03-30,62104.372540382654,61938.356433054105,66861.84054136353,1-93
2012-04-06,73197.72004075524,69427.58929589366,73203.51887842773,1-93
2012-04-13,81781.53061939141,80818.92642583548,90271.62997755197,1-93
2012-04-20,76727.76782984758,76035.07241315184,77272.39043493432,1-93
2012-04-27,70431.59840820587,68782.83091431017,75384.69735327965,1-93
2012-05-04,73363.25160825643,72465.00020254569,76254.09840741841,1-93
2012-05-11,79967.27128689844,78998.91450791698,87499.21887991963,1-93
2012-05-18,76936.99693177686,76261.29846068716,84115.53657097333,1-93
2012-05-25,73440.16779822897,72958.53514943061,78425.5712344691,1-93
2012-03-23,71599.0746427945,69218.24904461124,74656.25488788857,1-94
2012-03-30,62261.53732340081,61410.33627137471,64857.02441520894,1-94
2012-04-06,68531.35450928095,68531.35450928095,72347.04399140239,1-94
2012-04-13,74196.46506625033,72754.07230412615,78681.9877915081,1-94
2012-04-20,72595.52446626817,71394.13129677267,73723.13591622736,1-94
2012-04-27,75490.83398892972,72828.27934781804,78484.7965544803,1-94
2012-05-04,69803.30934794509,66814.95086687304,71318.48424179615,1-94
2012-05-11,77715.86292705032,74085.51881692403,81333.11362146618,1-94
2012-05-18,73729.84561515528,72626.64784420517,77222.28945565292,1-94
2012-05-25,74542.4659885,73609.10287090953,78271.36885911986,1-94
2012-03-23,118195.85804276573,116730.78310895259,124995.16202538731,1-95
2012-03-30,113171.89026398057,112767.84655651063,117301.51791756596,1-95
2012-04-06,123206.47319275532,118142.85036738619,125299.0402976087,1-95
2012-04-13,128086.48189159221,124882.72844846858,132699.94741371414,1-95
2012-04-20,122451.82960204294,117223.95276936256,123002.85935989217,1-95
2012-04-27,122794.24333746327,122396.33531977073,124479.39512560962,1-95
2012-05-04,118434.07996186297,115912.11871379559,125246.17713228198,1-95
2012-05-11,126413.94749059268,125889.84852207823,134334.56401623643,1-95
2012-05-18,124866.03629875001,124221.29424397675,128415.77095263,1-95
2012-05-25,123206.89217592144,122586.5535274097,127602.34782878093,1-95
2012-03-23,33680.73001800604,32532.37772951315,34881.32866080535,1-97
2012-03-30,30471.627396464508,30351.3290071,33589.26485187062,1-97
2012-04-06,36354.08485084404,35600.24786091969,36495.17800573205,1-97
2012-04-13,38487.389903180454,38245.38333881207,40961.24333972936,1-97
2012-04-20,35053.92369840393,33537.78680315609,35579.57825953448,1-97
2012-04-27,35081.06404318715,34048.97971110454,35731.684532110376,1-97
2012-05-04,35360.033459640734,34174.19301505595,36261.67601574099,1-97
2012-05-11,38340.90907617744,37748.870248465726,39495.87637409667,1-97
2012-05-18,36705.006304247305,36497.110648736576,38815.61737654565,1-97
2012-05-25,33144.33202589617,33114.48072498206,36545.040150461704,1-97
2012-03-23,31787.232191284245,28298.050795092768,32180.772152492784,2-1
2012-03-30,12530.20847250429,11624.866956678536,24965.428178447703,2-1
2012-04-06,24736.080400275438,11046.30671444085,26731.668431124705,2-1
2012-04-13,36594.43577826155,31996.40550185874,37813.085092497015,2-1
2012-04-20,43629.10266216739,42143.52231004671,44721.01574098049,2-1
2012-04-27,38302.96932018774,33205.45505952263,38538.3322143283,2-1
2012-05-04,35053.18719068698,30450.86712721181,36694.231859839325,2-1
2012-05-11,36059.43879350217,31431.734390331767,36059.43879350217,2-1
2012-05-18,39087.72670137636,38356.178002744455,39877.035807413326,2-1
2012-05-25,30623.829695807286,25681.20600000079,30827.274844112388,2-1
2012-03-23,67067.23797607067,66810.79346430663,70210.2895634931,2-2
2012-03-30,58917.28477428119,58310.11170909584,66760.90296269195,2-2
2012-04-06,61920.85260934145,58518.57015007175,62825.81468580382,2-2
2012-04-13,66360.58972617412,64489.1928275869,70542.8643085882,2-2
2012-04-20,64982.173483744526,63265.212226515294,67339.88668300686,2-2
2012-04-27,68183.6205903795,67990.11303403409,68559.41252938632,2-2
2012-05-04,64366.26302200925,63266.788980482466,66108.01300865573,2-2
2012-05-11,67969.25140034423,63918.85972089181,70021.27487895217,2-2
2012-05-18,67547.55721875295,67040.09597750183,70075.95297944854,2-2
2012-05-25,70571.44185478728,68454.700033657,70976.43751815683,2-2
2012-03-23,46208.76929881121,45217.655286317065,46526.53244515602,2-4
2012-03-30,41667.56255588234,41003.51962083096,43960.916481981294,2-4
2012-04-06,41071.15634229536,39901.69812606039,41611.06185879244,2-4
2012-04-13,42325.110124657454,41154.82312439759,45651.38900504358,2-4
2012-04-20,44661.660871233464,44367.71145764185,45020.21070248163,2-4
2012-04-27,45188.46461891695,44776.02036967678,45514.12680896366,2-4
2012-05-04,42940.35711393495,42478.13953977361,45431.10966605962,2-4
2012-05-11,42170.425626600285,41160.121385218146,45950.887734616714,2-4
2012-05-18,42647.501775310826,42491.80353106326,44954.805597478815,2-4
2012-05-25,49232.668943221106,48072.21574383782,50356.41677180418,2-4
2012-03-23,45920.884746374126,39879.508621829315,46815.90385355682,2-5
2012-03-30,14123.117791146662,13407.254193634075,33427.93839079306,2-5
2012-04-06,16488.752816521323,11115.707893734565,29748.426015699588,2-5
2012-04-13,38289.223711987746,31288.355883105116,51991.38211746255,2-5
2012-04-20,33649.63037998392,27332.316251471533,43580.62267449913,2-5
2012-04-27,38210.081188831304,36179.31733373937,45916.84280777527,2-5
2012-05-04,21344.107847395313,17933.961183166735,24900.918755986186,2-5
2012-05-11,25881.36611875737,16629.6289581113,27226.042118420424,2-5
2012-05-18,29341.712591399748,24535.05744619287,34366.064389771505,2-5
2012-05-25,44061.05125644217,37136.96199946823,47000.701170921646,2-5
2012-03-23,41989.19316297242,30832.73275605394,45723.92406723406,2-7
2012-03-30,0.0,0.0,19893.599821061376,2-7
2012-04-06,6191.263673910431,0.0,6191.263673910431,2-7
2012-04-13,40481.38632620992,14520.234267752407,47334.68810231997,2-7
2012-04-20,25234.253079015965,12087.079080829104,58508.73654397796,2-7
2012-04-27,49691.87151707298,46171.350737271925,67818.08173295362,2-7
2012-05-04,27750.311683431966,20577.026808525145,31627.417555267006,2-7
2012-05-11,40452.51526743839,8589.540450728191,57084.24207014312,2-7
2012-05-18,44497.257229260416,30796.964504125925,49526.729802376634,2-7
2012-05-25,66458.26040303682,56044.52583990857,71366.30329411785,2-7
2012-03-23,57508.23983961188,56982.54495766603,59446.468022747285,2-8
2012-03-30,54025.8686192825,52276.485988338034,58137.77339792957,2-8
2012-04-06,55480.99348713587,53153.270713165075,57097.91133652541,2-8
2012-04-13,55942.41861521248,53752.03092720982,59505.01472002177,2-8
2012-04-20,56170.56832884492,55647.80762335152,57397.67896517844,2-8
2012-04-27,57749.38509203294,57733.633659752595,58431.23648703421,2-8
2012-05-04,58484.87774899189,58108.695844371716,60570.55336003215,2-8
2012-05-11,58746.08546770083,57023.35145686106,60163.917040856184,2-8
2012-05-18,58363.23668932699,57501.257946029116,59090.52244093161,2-8
2012-05-25,60880.05330770437,59499.12682317297,62026.42577262817,2-8
2012-03-23,39223.29636426327,38402.109165005066,40111.18079695146,2-9
2012-03-30,29700.155254039993,26721.906725281533,37020.83421342184,2-9
2012-04-06,32164.493338583397,27046.48993127039,32420.80254323636,2-9
2012-04-13,32467.27902564884,26074.137870339968,40872.682562733375,2-9
2012-04-20,26415.972617076965,18731.139018659098,30107.949158252097,2-9
2012-04-27,40874.26440004168,39430.08370394529,46860.55862983377,2-9
2012-05-04,25226.754560528338,25226.754560528338,31366.28562049461,2-9
2012-05-11,29102.576433756287,24635.149086653295,33947.898761226315,2-9
2012-05-18,29784.9083923659,28811.791328285344,36335.47125082865,2-9
2012-05-25,40924.495136801794,40895.18696251455,43471.54526099384,2-9
2012-03-23,40043.87298464144,39163.14467860493,40780.12380626019,2-10
2012-03-30,37448.88685646999,36920.27715703082,39309.607145787406,2-10
2012-04-06,38461.18130610917,36490.48050306669,39346.6471507704,2-10
2012-04-13,39686.788878935695,37637.73500171781,39781.96892395125,2-10
2012-04-20,34428.15707818303,34174.320294890706,36554.25837833868,2-10
2012-04-27,38526.140595469245,37982.72526831615,40335.534003833935,2-10
2012-05-04,36539.367406137375,35293.34739150637,39477.17754020201,2-10
2012-05-11,36688.70326440171,35862.43171749761,37030.36670848149,2-10
2012-05-18,37125.93795341461,36975.29176079451,37630.383359063446,2-10
2012-05-25,40192.62535855165,38146.147612176035,40529.515863123044,2-10
2012-03-23,43551.12912242215,43375.68261294358,44602.07853051497,2-13
2012-03-30,42129.75018737062,41784.0344410754,42312.55525852171,2-13
2012-04-06,41739.03297131641,41104.95035353438,44084.16185796898,2-13
2012-04-13,41136.64826285465,40957.7708594131,41765.15930909113,2-13
2012-04-20,40798.16945849065,40794.574671814225,41612.530424689336,2-13
2012-04-27,43017.37544738848,42370.19130251714,43455.37107460442,2-13
2012-05-04,42876.56728837225,42436.69348890329,44114.02408285128,2-13
2012-05-11,42424.79443066979,41003.9210669756,43387.095083736276,2-13
2012-05-18,41619.26099348989,41366.402284373566,42048.5878248131,2-13
2012-05-25,45639.982624366305,43949.06879855341,45993.73974442892,2-13
2012-03-23,31113.155182973904,26503.369095174832,31113.155182973904,2-23
2012-03-30,15771.93390991729,15510.403974592085,28673.756102878262,2-23
2012-04-06,18213.653058493037,12895.77202728566,20171.014815418857,2-23
2012-04-13,30897.37198694196,21927.484488927617,38834.8308933871,2-23
2012-04-20,29034.04314668174,22774.308558015717,31477.780912150567,2-23
2012-04-27,33181.686971363924,29828.343559777935,33181.686971363924,2-23
2012-05-04,25415.70238869082,23094.294292740855,26473.51706480975,2-23
2012-05-11,30234.467210927374,25410.191220295455,36047.737805495075,2-23
2012-05-18,31234.02609126321,28673.088312581236,32266.74813695041,2-23
2012-05-25,37634.45851910466,35511.50623449384,40809.04108871582,2-23
2012-03-23,76272.16426386965,76254.31071310915,93152.58998399416,2-38
2012-03-30,77975.72077909113,74281.67839199898,85228.09224093686,2-38
2012-04-06,88615.91146679805,85123.54734763611,94797.38654899974,2-38
2012-04-13,88817.76007975283,80058.85048345345,90662.8476989521,2-38
2012-04-20,79255.77118743776,77488.3941045787,88757.89852564453,2-38
2012-04-27,90321.58896086036,84122.70488875278,95955.31717312551,2-38
2012-05-04,97121.83881991032,86991.972691759,100800.22881556962,2-38
2012-05-11,90764.93896921421,85548.17327576739,94171.81897738895,2-38
2012-05-18,83256.76496042873,74084.70265533528,85394.29310636452,2-38
2012-05-25,86565.89216346035,78272.86795741571,88016.09974178243,2-38
2012-03-23,77759.42078908024,75723.96553077015,79750.48474090818,2-40
2012-03-30,74663.93940409448,74400.71825115591,79106.41263855615,2-40
2012-04-06,76409.32401781718,75112.90221617834,80117.02638437702,2-40
2012-04-13,75037.47475288868,74052.84367435341,78632.17971180043,2-40
2012-04-20,73812.86427199663,73105.0114588479,76548.21985637747,2-40
2012-04-27,74754.67342602856,74607.60825283904,76269.71385466323,2-40
2012-05-04,79895.5510738325,77150.23270221459,79895.5510738325,2-40
2012-05-11,78546.70800029594,78091.80240897798,78961.3540056353,2-40
2012-05-18,74502.56649895063,72865.31531832487,75906.14776848601,2-40
2012-05-25,76391.42977636609,72632.41402532671,79019.01067784574,2-40
2012-03-23,32444.602507277577,30841.05996388904,32935.88986931353,2-46
2012-03-30,22367.55881941945,21953.89568679831,37425.87828341148,2-46
2012-04-06,26879.89749609359,22362.65026034076,30308.32130084625,2-46
2012-04-13,32428.48276790755,29622.49857614543,37255.494190941565,2-46
2012-04-20,32914.26806877884,26800.098651660504,37745.62209937048,2-46
2012-04-27,35768.46981189177,33446.97735616016,36235.821363805044,2-46
2012-05-04,32363.30965888502,29740.93702710655,33963.30093244794,2-46
2012-05-11,31973.091225835706,27673.937359038417,34442.01879587999,2-46
2012-05-18,35384.07675795143,33782.80155824463,36348.340053129556,2-46
2012-05-25,35803.56897127985,31207.23068532133,37765.47026937245,2-46
2012-03-23,118876.65009365021,107786.45925890101,120818.15696399304,2-72
2012-03-30,62445.35018682923,50697.9439306936,82007.53742326066,2-72
2012-04-06,53928.98129057341,44912.07857976855,76038.88481653837,2-72
2012-04-13,86144.34367633377,76774.06427092833,106755.56231061685,2-72
2012-04-20,89195.88957794166,87577.43302816337,101009.82236798247,2-72
2012-04-27,87617.2914058084,86652.10785429127,111395.35088065715,2-72
2012-05-04,54219.64820080878,54219.64820080878,70251.90355295688,2-72
2012-05-11,65114.18544425087,56395.481044126245,98031.95848327843,2-72
2012-05-18,69860.14488360242,53781.53921857821,75183.62721392389,2-72
2012-05-25,110824.67406158411,104779.77154615524,132153.75484297672,2-72
2012-03-23,29784.870934984756,28141.74781216615,31373.66010437877,2-79
2012-03-30,27986.75280858494,27018.083116163667,28171.495012918454,2-79
2012-04-06,33311.49564211866,31967.923467860535,34692.847690670525,2-79
2012-04-13,31476.361044875142,29915.77276965929,31799.172462466435,2-79
2012-04-20,27969.141523498554,26994.64795013835,29031.422388067687,2-79
2012-04-27,30639.527637623967,29700.008940132248,31671.56848341568,2-79
2012-05-04,34044.562090005486,32572.586304302877,34955.68784404339,2-79
2012-05-11,33187.23386535775,32150.02137948577,33630.672687920975,2-79
2012-05-18,29486.357244311643,27956.910167217517,29486.357244311643,2-79
2012-05-25,31435.182523715557,29586.015974106485,31435.182523715557,2-79
2012-03-23,31816.541159524102,31279.496891127128,33241.179444526446,2-81
2012-03-30,27588.939964787052,27497.69210243674,29972.81661721843,2-81
2012-04-06,28933.97510652024,28156.49395900465,30605.41468836548,2-81
2012-04-13,30803.373755963257,30665.974085984373,33389.56352162504,2-81
2012-04-20,29794.41819633793,29459.860421638758,30053.407138165294,2-81
2012-04-27,30282.275366095077,29904.10947796797,30927.562638020936,2-81
2012-05-04,29204.918763863516,28817.222100639374,30785.85555277705,2-81
2012-05-11,30818.318437060632,30564.39107031411,33017.17663625447,2-81
2012-05-18,29761.75707934936,29755.052424561687,30729.00956421537,2-81
2012-05-25,31500.89275142329,31071.465243313938,32996.30680999671,2-81
2012-03-23,103260.08400833666,99660.31373450058,103260.08400833666,2-90
2012-03-30,88581.37573788343,84211.21265420553,95112.16789927206,2-90
2012-04-06,89073.59410078736,83884.60505974296,90603.02904426891,2-90
2012-04-13,100712.1383590631,97860.20881226152,100712.1383590631,2-90
2012-04-20,101833.97524268371,100164.67419130311,103651.65226701892,2-90
2012-04-27,99510.06098634601,98220.70929463209,100045.30234385532,2-90
2012-05-04,91821.5330013392,90516.10188980377,95307.56944423539,2-90
2012-05-11,98567.02971406851,94494.6811800444,105839.33248968888,2-90
2012-05-18,97798.43175404945,95197.37611521716,98086.82663707927,2-90
2012-05-25,107064.12849598262,102958.11269302094,107894.8090297351,2-90
2012-03-23,78034.68572067542,77969.4996733197,82933.25630678149,2-91
2012-03-30,68362.75993661437,68362.2232857428,71971.95810717679,2-91
2012-04-06,74863.10486462506,73463.05831210062,80939.98357349011,2-91
2012-04-13,83454.17071768316,81069.66338850958,88722.78812715416,2-91
2012-04-20,78567.58739698204,78445.12732706995,78668.96311334797,2-91
2012-04-27,76073.3984813463,76017.66109941245,77179.98962937211,2-91
2012-05-04,80187.83432265309,75764.25419828836,81934.94721480852,2-91
2012-05-11,82456.48911681325,81002.98667320564,88296.37384522804,2-91
2012-05-18,81462.65638762127,80201.85610471632,86084.46162524284,2-91
2012-05-25,79735.5899678653,78140.68429967732,84441.10867657705,2-91
2012-03-23,172981.69396288256,166101.189409743,175419.09440213462,2-92
2012-03-30,134136.69237762716,133818.07615712562,148706.1763042531,2-92
2012-04-06,150203.8906780654,143952.38805070354,152523.44659242232,2-92
2012-04-13,170480.96505774386,163784.22975844017,193198.77402944167,2-92
2012-04-20,165705.55463004656,165705.55463004656,169014.53065652595,2-92
2012-04-27,156007.2188850453,154277.35232862274,159061.19169068435,2-92
2012-05-04,152769.75795385643,148683.9046978514,163086.82648585556,2-92
2012-05-11,161716.56718017522,159123.05585781165,178372.25695238105,2-92
2012-05-18,160677.07215488344,158264.42894390502,172280.62672319083,2-92
2012-05-25,169398.82950231264,163768.65929702713,176957.07751390702,2-92
2012-03-23,71878.36216555625,71097.5107778149,74521.17337197912,2-93
2012-03-30,57156.79717956049,57022.013455367414,63114.62015249828,2-93
2012-04-06,67162.65145232374,62949.50238288997,68081.3806732182,2-93
2012-04-13,75969.95838976432,70966.14415893091,82302.70852389156,2-93
2012-04-20,72516.75306235458,70974.13137514488,73442.77307176843,2-93
2012-04-27,67706.07195293496,67656.05289597542,68756.38522029042,2-93
2012-05-04,67243.22084832645,65927.66219738309,70673.23733302744,2-93
2012-05-11,73496.14301994407,69685.62170179747,78508.22508455947,2-93
2012-05-18,71807.66952441602,71464.49935795396,77783.54028915848,2-93
2012-05-25,71933.95313318733,71455.40249900434,77836.30679804408,2-93
2012-03-23,75738.32396978186,74761.95953851359,77378.74750688637,2-94
2012-03-30,65769.0963085435,64938.07821739846,67786.11693214856,2-94
2012-04-06,71595.33973982431,71235.19945782519,76593.43353825314,2-94
2012-04-13,77142.1905354493,75776.25373389259,78703.0716732356,2-94
2012-04-20,78040.74660514106,77015.40985688001,79556.57206926844,2-94
2012-04-27,80373.40854464311,77406.05630123478,82107.69359376536,2-94
2012-05-04,76588.97416096654,75148.13159241523,77738.5235482184,2-94
2012-05-11,82252.15196188248,77317.31693424998,85608.79474642134,2-94
2012-05-18,78599.47527724081,77544.1624001725,80744.25994201905,2-94
2012-05-25,81023.92211995798,79012.96071538582,81982.51182042678,2-94
2012-03-23,137683.19546475567,136903.25384788925,143603.90925678538,2-95
2012-03-30,127215.11124382209,126455.0828900497,135810.94599753624,2-95
2012-04-06,135277.3094952419,128113.58404561668,136029.31484092853,2-95
2012-04-13,141701.1699452706,138987.80736674508,141701.1699452706,2-95
2012-04-20,138605.8902953029,135759.3567561581,139505.43005211285,2-95
2012-04-27,139653.32458628603,138928.23827311487,144858.2719052987,2-95
2012-05-04,135707.8928522601,133663.60784757178,145885.05526025148,2-95
2012-05-11,139787.68447571367,138156.18332933044,147795.31858822977,2-95
2012-05-18,144125.78487222,140883.62869237602,148895.69135994263,2-95
